study_link_id	de_identification_method_type	license	image_modality	imaging_equipment_manufacturer	imaging_equipment_model	imaging_sofware	imaging_protocol	organ_or_tissue	tumor_tissue_type	tissue_fixative	embedding_medium	staining_method	objective	nominal_magnification	immersion	lens_numerical_aperture	working_distance	imaging_assay_type	pyramid	physical_size_x	physical_size_y	physical_size_z	size_c	size_t	size_x	size_y	size_z	channel_metadata_file_url_in_cds	type	file.file_id
img_456	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Additional Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625a2e0c-7e68-11ee-bc93-9fd41804c334
img_457	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Additional Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625a5184-7e68-11ee-a63e-7b340bf110b0
img_458	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625a766e-7e68-11ee-a19f-074ab4f55f8e
img_459	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Additional Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625a9c8e-7e68-11ee-a8cd-bfc0508edf62
img_460	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625ac056-7e68-11ee-b443-3fe6317b010c
img_461	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625ae46e-7e68-11ee-b49f-a709882d48ea
img_462	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625b07aa-7e68-11ee-b69b-e769070ebd6b
img_463	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625b2f00-7e68-11ee-a46b-f7bcf5eead01
img_464	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625b528c-7e68-11ee-9e3b-cf49dc898f3e
img_465	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625b797e-7e68-11ee-91b2-83d4e73cebca
img_466	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625b9d14-7e68-11ee-ab7e-bf7febdf02b8
img_467	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625bc03c-7e68-11ee-b262-b33d7872e3f2
img_468	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625be5b2-7e68-11ee-bf8f-7b9a1473649e
img_469	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625c0952-7e68-11ee-9073-fb011f1b81e8
img_470	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625c2d06-7e68-11ee-98c2-73ac9fd7937c
img_471	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Additional Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625c50ec-7e68-11ee-8659-ab8449cc5b4c
img_472	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Additional Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625c7590-7e68-11ee-9f2e-2351c953ac24
img_473	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625c9944-7e68-11ee-9e9a-0b5149c82d7e
img_474	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Additional Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625cbc94-7e68-11ee-a113-73c9af7bed02
img_475	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625ce598-7e68-11ee-8267-bf1b4806f9ed
img_476	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625d0a1e-7e68-11ee-ba8a-8fc490a32dd8
img_477	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Additional Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625d2dd2-7e68-11ee-8c68-17b388d7c2ab
img_478	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625d5172-7e68-11ee-8c54-d7ca3ff0c07d
img_479	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Recurrent	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625d7472-7e68-11ee-92c9-374397cd793e
img_480	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625d9920-7e68-11ee-a6e9-03c32aec8b71
img_481	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Recurrent	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625dbcac-7e68-11ee-8357-fbe2c0d36902
img_482	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625de0f6-7e68-11ee-8fc5-87568a2ab76e
img_483	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625e04aa-7e68-11ee-a8c5-dbbd11ce1a80
img_484	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625e27fa-7e68-11ee-abc5-6f5b45d8373b
img_485	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Recurrent	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625e4c08-7e68-11ee-a801-9b18e1e29722
img_486	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625e703e-7e68-11ee-a4f0-6327b6f58d9c
img_487	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625e9398-7e68-11ee-8c5b-237ad1bbcd97
img_488	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625eb710-7e68-11ee-9ca4-efbceafa903c
img_489	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625edb64-7e68-11ee-a8a7-d76b7740994e
img_490	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Recurrent	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625efed2-7e68-11ee-854b-7b0d74e479d1
img_491	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625f222c-7e68-11ee-8591-5feb71ef91dc
img_492	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Recurrent	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625f48e2-7e68-11ee-b250-1bae75d70204
img_493	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625f7182-7e68-11ee-93d3-2b6e80ee338d
img_494	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/625f959a-7e68-11ee-9647-2b27e76ab660
img_495	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625fb93a-7e68-11ee-8d01-d77d7d26123a
img_496	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/625fdc4e-7e68-11ee-bf63-4b8732ae0930
img_497	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/62600020-7e68-11ee-9527-53d9f9cca305
img_498	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/6260246a-7e68-11ee-b835-17dd4b99a76f
img_499	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/62604850-7e68-11ee-8fdd-87f7dd980dcf
img_500	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/62606ce0-7e68-11ee-ab50-377b27e836b8
img_501	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/6260912a-7e68-11ee-8df8-2f707a422def
img_502	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/6260b75e-7e68-11ee-ba53-db7ac77bfd3d
img_503	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/6260dba8-7e68-11ee-ad39-e3cc2813902e
img_504	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/6260ff02-7e68-11ee-9048-eb4600aa0958
img_505	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/6261225c-7e68-11ee-9732-33393b91e3fa
img_506	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Recurrent	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/626146b0-7e68-11ee-94b0-e3a9ee5d812f
img_507	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/626169ce-7e68-11ee-bb0d-6f1586d848d0
img_508	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Recurrent	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/62618dd2-7e68-11ee-9b20-ab063ddefabb
img_509	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	MIBI-TOF Beta Apollo	MIBI-TOF Beta Apollo	Matlab r2016b	https://doi.org/10.1016/j.cell.2021.12.023	Breast NOS	Primary	Formalin	Unknown			20				MIBI	False	0.488	0.488	0.488	55.0	1.0	1024.0	1024.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/mibi_imaging_level_2/mibi_channel_details.csv	image	dg.4DFC/6261b10e-7e68-11ee-b287-7755d1c4b1ee
img_510	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/6261d422-7e68-11ee-8f56-bf2e41fb445f
img_511	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	Leica DM6000 B	Leica DM6000 B	Ariol Software v4.0	https://www.protocols.io/view/hematoxylin-and-eosin-stain-of-ffpe-tumor-tissue-bspnndme	Breast NOS	Primary	Formalin	Unknown	Hematoxylin and Eosin Staining Method		40		0.75													image	dg.4DFC/6261fd12-7e68-11ee-92e7-179531bae016
