library_id	bases	avg_read_length	coverage	reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
L170921A_C04_H170927A_C04	9413798072	125	58.813718	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30307264-206d-11ee-b1cd-3b873cc47da5_L170921A_C04_H170927A_C04	dg.4DFC/30307264-206d-11ee-b1cd-3b873cc47da5
L180110A_B01_H180129A_B01	8365886306	125	51.794151	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303093e8-206d-11ee-ab09-cff365816624_L180110A_B01_H180129A_B01	dg.4DFC/303093e8-206d-11ee-ab09-cff365816624
L180110A_B01_H180129A_B01	8365886306	125	51.794151	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3030b558-206d-11ee-872a-2395a9f13336_L180110A_B01_H180129A_B01	dg.4DFC/3030b558-206d-11ee-872a-2395a9f13336
L180111A_A12_H180130A_A12	10008964503	125	64.858399	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3030d75e-206d-11ee-ba64-ef238f1f416e_L180111A_A12_H180130A_A12	dg.4DFC/3030d75e-206d-11ee-ba64-ef238f1f416e
L180111A_A12_H180130A_A12	10008964503	125	64.858399	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3030fa90-206d-11ee-ad84-1b890e081af5_L180111A_A12_H180130A_A12	dg.4DFC/3030fa90-206d-11ee-ad84-1b890e081af5
L171101A_D03_H171108A_D03	7555627775	125	48.366449	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30311d5e-206d-11ee-89bd-4b249e2c3570_L171101A_D03_H171108A_D03	dg.4DFC/30311d5e-206d-11ee-89bd-4b249e2c3570
L171101A_D03_H171108A_D03	7555627775	125	48.366449	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30313f5a-206d-11ee-8581-f3bb41a94bfd_L171101A_D03_H171108A_D03	dg.4DFC/30313f5a-206d-11ee-8581-f3bb41a94bfd
L180328A_H12_H180402A_H12	9003816485	125	57.74115	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303160c0-206d-11ee-9614-afc2110b8a75_L180328A_H12_H180402A_H12	dg.4DFC/303160c0-206d-11ee-9614-afc2110b8a75
L180328A_H12_H180402A_H12	9003816485	125	57.74115	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303182da-206d-11ee-9ca0-5f9a7a6a115b_L180328A_H12_H180402A_H12	dg.4DFC/303182da-206d-11ee-9ca0-5f9a7a6a115b
L180509A_H01_H180514A_G07	8914904668	125	56.132518	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3031a7b0-206d-11ee-b787-c72b59fab009_L180509A_H01_H180514A_G07	dg.4DFC/3031a7b0-206d-11ee-b787-c72b59fab009
L180509A_H01_H180514A_G07	8914904668	125	56.132518	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3031c966-206d-11ee-b0dc-0f937a5f4fbe_L180509A_H01_H180514A_G07	dg.4DFC/3031c966-206d-11ee-b0dc-0f937a5f4fbe
L171106A_A07_H171113A_A07	8327457569	125	52.062784	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3031eb08-206d-11ee-93e6-7f10b0f5e273_L171106A_A07_H171113A_A07	dg.4DFC/3031eb08-206d-11ee-93e6-7f10b0f5e273
L171106A_A07_H171113A_A07	8327457569	125	52.062784	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30320cf0-206d-11ee-91b9-abd373befd62_L171106A_A07_H171113A_A07	dg.4DFC/30320cf0-206d-11ee-91b9-abd373befd62
L171030A_A10_H171106A_A10	9189842449	125	58.797187	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303230c2-206d-11ee-bf6b-3b704d3a2adc_L171030A_A10_H171106A_A10	dg.4DFC/303230c2-206d-11ee-bf6b-3b704d3a2adc
L171030A_A10_H171106A_A10	9189842449	125	58.797187	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303252aa-206d-11ee-8c9e-db8158cf6722_L171030A_A10_H171106A_A10	dg.4DFC/303252aa-206d-11ee-8c9e-db8158cf6722
L171114A_G02_H171127A_G02	8385007787	125	54.004161	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303274ce-206d-11ee-8fd4-b364096a80cb_L171114A_G02_H171127A_G02	dg.4DFC/303274ce-206d-11ee-8fd4-b364096a80cb
L171114A_G02_H171127A_G02	8385007787	125	54.004161	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30329684-206d-11ee-9f83-a7def0ee972c_L171114A_G02_H171127A_G02	dg.4DFC/30329684-206d-11ee-9f83-a7def0ee972c
L180509A_G02_H180514A_F08	8685327272	125	57.875339	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3032b83a-206d-11ee-b8d0-23a86aba1437_L180509A_G02_H180514A_F08	dg.4DFC/3032b83a-206d-11ee-b8d0-23a86aba1437
L180509A_G02_H180514A_F08	8685327272	125	57.875339	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3032de46-206d-11ee-8d36-375430c401a0_L180509A_G02_H180514A_F08	dg.4DFC/3032de46-206d-11ee-8d36-375430c401a0
L171120A_C06_H171205A_C06	7609949279	125	48.433954	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303300d8-206d-11ee-b74d-eb2d31e6e397_L171120A_C06_H171205A_C06	dg.4DFC/303300d8-206d-11ee-b74d-eb2d31e6e397
L171120A_C06_H171205A_C06	7609949279	125	48.433954	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3033223e-206d-11ee-a138-97e89924c0a2_L171120A_C06_H171205A_C06	dg.4DFC/3033223e-206d-11ee-a138-97e89924c0a2
L171012A_B11_H171020A_B11	8829942992	125	58.051667	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303344d0-206d-11ee-9bf7-1b754b78439b_L171012A_B11_H171020A_B11	dg.4DFC/303344d0-206d-11ee-9bf7-1b754b78439b
L171012A_B11_H171020A_B11	8829942992	125	58.051667	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30336780-206d-11ee-b4be-5748d2a1bc56_L171012A_B11_H171020A_B11	dg.4DFC/30336780-206d-11ee-b4be-5748d2a1bc56
L171114A_B12_H171127A_B12	7934884826	125	40.846752	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3033895e-206d-11ee-a60a-731917fc1d5e_L171114A_B12_H171127A_B12	dg.4DFC/3033895e-206d-11ee-a60a-731917fc1d5e
L171114A_B12_H171127A_B12	7934884826	125	40.846752	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3033ab32-206d-11ee-bf0e-1f425db10e1f_L171114A_B12_H171127A_B12	dg.4DFC/3033ab32-206d-11ee-bf0e-1f425db10e1f
L180110A_F09_H180129A_F09	11241739825	125	68.987471	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3033cce8-206d-11ee-9dbc-ab3841236c8e_L180110A_F09_H180129A_F09	dg.4DFC/3033cce8-206d-11ee-9dbc-ab3841236c8e
L180110A_F09_H180129A_F09	11241739825	125	68.987471	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3033ee62-206d-11ee-bd7f-1be75ea64b40_L180110A_F09_H180129A_F09	dg.4DFC/3033ee62-206d-11ee-bd7f-1be75ea64b40
L171005A_H08_H171010A_H08	15105631388	125	99.5736	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3034143c-206d-11ee-8e92-f3e6c7f005ed_L171005A_H08_H171010A_H08	dg.4DFC/3034143c-206d-11ee-8e92-f3e6c7f005ed
L171005A_H08_H171010A_H08	15105631388	125	99.5736	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303435d4-206d-11ee-8dd7-1f2ec4564f28_L171005A_H08_H171010A_H08	dg.4DFC/303435d4-206d-11ee-8dd7-1f2ec4564f28
L171009A_E11_H171013A_E11	9730934110	125	62.823791	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30345758-206d-11ee-a97f-f7b6e0a32832_L171009A_E11_H171013A_E11	dg.4DFC/30345758-206d-11ee-a97f-f7b6e0a32832
L171009A_E11_H171013A_E11	9730934110	125	62.823791	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303479c2-206d-11ee-ba29-bbc18f1ac623_L171009A_E11_H171013A_E11	dg.4DFC/303479c2-206d-11ee-ba29-bbc18f1ac623
L171026A_B08_H171102A_B08	12758349145	125	81.035434	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30349cd6-206d-11ee-852f-57303800a4c9_L171026A_B08_H171102A_B08	dg.4DFC/30349cd6-206d-11ee-852f-57303800a4c9
L171026A_B08_H171102A_B08	12758349145	125	81.035434	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3034bee6-206d-11ee-8fa9-836e6f16e6b7_L171026A_B08_H171102A_B08	dg.4DFC/3034bee6-206d-11ee-8fa9-836e6f16e6b7
L171106A_E02_H171113A_E02	8073484170	125	49.395496	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3034e100-206d-11ee-8f7a-7bdd41f4c195_L171106A_E02_H171113A_E02	dg.4DFC/3034e100-206d-11ee-8f7a-7bdd41f4c195
L171106A_E02_H171113A_E02	8073484170	125	49.395496	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303502de-206d-11ee-9575-f7a2a960941c_L171106A_E02_H171113A_E02	dg.4DFC/303502de-206d-11ee-9575-f7a2a960941c
L171010A_B10_H171016A_B10	8208121211	125	53.276811	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30352480-206d-11ee-b592-d338e8e83f19_L171010A_B10_H171016A_B10	dg.4DFC/30352480-206d-11ee-b592-d338e8e83f19
L171010A_B10_H171016A_B10	8208121211	125	53.276811	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30354906-206d-11ee-a716-fb38ff917614_L171010A_B10_H171016A_B10	dg.4DFC/30354906-206d-11ee-a716-fb38ff917614
L180117A_A04_H180202A_A04	8802879963	125	53.858637	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30356aa8-206d-11ee-8708-9700ac65e184_L180117A_A04_H180202A_A04	dg.4DFC/30356aa8-206d-11ee-8708-9700ac65e184
L180117A_A04_H180202A_A04	8802879963	125	53.858637	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30358d94-206d-11ee-9210-87cdb91a7a21_L180117A_A04_H180202A_A04	dg.4DFC/30358d94-206d-11ee-9210-87cdb91a7a21
L170921A_H10_H170927A_H10	11559130167	125	73.926655	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3035b0a8-206d-11ee-b49e-ab0b61d5eb1d_L170921A_H10_H170927A_H10	dg.4DFC/3035b0a8-206d-11ee-b49e-ab0b61d5eb1d
L170921A_H10_H170927A_H10	11559130167	125	73.926655	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3035d4fc-206d-11ee-ae72-c7b18d75484e_L170921A_H10_H170927A_H10	dg.4DFC/3035d4fc-206d-11ee-ae72-c7b18d75484e
L171016A_G12_H171023A_G12	10479131060	125	66.750092	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3035f716-206d-11ee-9ad3-77f2c77bbd62_L171016A_G12_H171023A_G12	dg.4DFC/3035f716-206d-11ee-9ad3-77f2c77bbd62
L171016A_G12_H171023A_G12	10479131060	125	66.750092	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30361912-206d-11ee-8c44-8facbb5f2850_L171016A_G12_H171023A_G12	dg.4DFC/30361912-206d-11ee-8c44-8facbb5f2850
L170927A_B04_H171003A_B04	7407419520	125	46.478643	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30363a96-206d-11ee-af9b-4f84193b502d_L170927A_B04_H171003A_B04	dg.4DFC/30363a96-206d-11ee-af9b-4f84193b502d
L170927A_B04_H171003A_B04	7407419520	125	46.478643	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30365c4c-206d-11ee-9ea6-ff58ca10512d_L170927A_B04_H171003A_B04	dg.4DFC/30365c4c-206d-11ee-9ea6-ff58ca10512d
L180108A_A10_H180124A_A10	8517576252	125	52.797581	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30367fba-206d-11ee-a074-23c4b3841cf1_L180108A_A10_H180124A_A10	dg.4DFC/30367fba-206d-11ee-a074-23c4b3841cf1
L180108A_A10_H180124A_A10	8517576252	125	52.797581	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3036a5b2-206d-11ee-bb5a-ef274e9f2149_L180108A_A10_H180124A_A10	dg.4DFC/3036a5b2-206d-11ee-bb5a-ef274e9f2149
L180117A_H06_H180202A_H06	9551505229	125	57.811259	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3036c7b8-206d-11ee-9b53-f78913ca4b53_L180117A_H06_H180202A_H06	dg.4DFC/3036c7b8-206d-11ee-9b53-f78913ca4b53
L180117A_H06_H180202A_H06	9551505229	125	57.811259	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3036e964-206d-11ee-9d77-537ff419ac5a_L180117A_H06_H180202A_H06	dg.4DFC/3036e964-206d-11ee-9d77-537ff419ac5a
L180219A_H04_H180223A_H04	8033745664	125	51.029304	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30370ec6-206d-11ee-95b0-1b2a58739ddf_L180219A_H04_H180223A_H04	dg.4DFC/30370ec6-206d-11ee-95b0-1b2a58739ddf
L180219A_H04_H180223A_H04	8033745664	125	51.029304	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3037311c-206d-11ee-8f88-e7bee245a70a_L180219A_H04_H180223A_H04	dg.4DFC/3037311c-206d-11ee-8f88-e7bee245a70a
L171106A_C03_H171113A_C03	8145954663	125	49.427043	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30375296-206d-11ee-920c-4b27918ad4e3_L171106A_C03_H171113A_C03	dg.4DFC/30375296-206d-11ee-920c-4b27918ad4e3
L171106A_C03_H171113A_C03	8145954663	125	49.427043	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303773ca-206d-11ee-b05e-576b55322f52_L171106A_C03_H171113A_C03	dg.4DFC/303773ca-206d-11ee-b05e-576b55322f52
L171205A_B01_H171219A_B01	8591531453	125	55.554339	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30379706-206d-11ee-9401-b777f2e48740_L171205A_B01_H171219A_B01	dg.4DFC/30379706-206d-11ee-9401-b777f2e48740
L171205A_B01_H171219A_B01	8591531453	125	55.554339	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3037bab0-206d-11ee-babe-17f2dda57fb4_L171205A_B01_H171219A_B01	dg.4DFC/3037bab0-206d-11ee-babe-17f2dda57fb4
L180117A_G04_H180202A_G04	7136249615	125	44.168088	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3037ddec-206d-11ee-83c2-27ecbadd32b6_L180117A_G04_H180202A_G04	dg.4DFC/3037ddec-206d-11ee-83c2-27ecbadd32b6
L180117A_G04_H180202A_G04	7136249615	125	44.168088	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3037ff84-206d-11ee-8dd8-0361232cb94b_L180117A_G04_H180202A_G04	dg.4DFC/3037ff84-206d-11ee-8dd8-0361232cb94b
L171025A_A03_H171101A_A03	8943544610	125	54.415012	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30382162-206d-11ee-8aed-9f86bd54ffc9_L171025A_A03_H171101A_A03	dg.4DFC/30382162-206d-11ee-8aed-9f86bd54ffc9
L171025A_A03_H171101A_A03	8943544610	125	54.415012	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303848a4-206d-11ee-8221-9771154625a7_L171025A_A03_H171101A_A03	dg.4DFC/303848a4-206d-11ee-8221-9771154625a7
L171005A_H06_H171010A_H06	8131633481	125	51.752795	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30386a78-206d-11ee-a7bb-bf06bfd52cce_L171005A_H06_H171010A_H06	dg.4DFC/30386a78-206d-11ee-a7bb-bf06bfd52cce
L171005A_H06_H171010A_H06	8131633481	125	51.752795	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30388c2e-206d-11ee-bac2-973385f65e15_L171005A_H06_H171010A_H06	dg.4DFC/30388c2e-206d-11ee-bac2-973385f65e15
L171017A_F08_H171024A_F08	9002695032	125	57.755397	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3038ae16-206d-11ee-8f7f-27521796de4f_L171017A_F08_H171024A_F08	dg.4DFC/3038ae16-206d-11ee-8f7f-27521796de4f
L171017A_F08_H171024A_F08	9002695032	125	57.755397	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3038cfd6-206d-11ee-b3d7-776bf8a3b9d9_L171017A_F08_H171024A_F08	dg.4DFC/3038cfd6-206d-11ee-b3d7-776bf8a3b9d9
L171101A_E03_H171108A_E03	7557817103	125	47.938833	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3038f362-206d-11ee-8aa3-2772ae7d3000_L171101A_E03_H171108A_E03	dg.4DFC/3038f362-206d-11ee-8aa3-2772ae7d3000
L171101A_E03_H171108A_E03	7557817103	125	47.938833	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/30391630-206d-11ee-922a-bf11ba3dd85c_L171101A_E03_H171108A_E03	dg.4DFC/30391630-206d-11ee-922a-bf11ba3dd85c
L171113A_A08_H171117A_A08	8188414068	125	51.414618	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303937b4-206d-11ee-801f-8324aba369f5_L171113A_A08_H171117A_A08	dg.4DFC/303937b4-206d-11ee-801f-8324aba369f5
L171113A_A08_H171117A_A08	8188414068	125	51.414618	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303a758e-206d-11ee-8411-4b3cb012e7c8_L171113A_A08_H171117A_A08	dg.4DFC/303a758e-206d-11ee-8411-4b3cb012e7c8
L171012A_A10_H171020A_A10	9187307646	125	59.625797	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303a997e-206d-11ee-9729-27f0cc4f1f0e_L171012A_A10_H171020A_A10	dg.4DFC/303a997e-206d-11ee-9729-27f0cc4f1f0e
L171012A_A10_H171020A_A10	9187307646	125	59.625797	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303abf8a-206d-11ee-acd5-93bc599c0dd1_L171012A_A10_H171020A_A10	dg.4DFC/303abf8a-206d-11ee-acd5-93bc599c0dd1
L171016A_H09_H171023A_H09	7974822247	125	53.542842	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303ae230-206d-11ee-b60a-cba9af5f9bfb_L171016A_H09_H171023A_H09	dg.4DFC/303ae230-206d-11ee-b60a-cba9af5f9bfb
L171016A_H09_H171023A_H09	7974822247	125	53.542842	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303b0404-206d-11ee-891b-bb795d2b4336_L171016A_H09_H171023A_H09	dg.4DFC/303b0404-206d-11ee-891b-bb795d2b4336
L170927A_A02_H171003A_A02	8886506766	125	56.434955	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303b25ec-206d-11ee-9611-033f7594900f_L170927A_A02_H171003A_A02	dg.4DFC/303b25ec-206d-11ee-9611-033f7594900f
L170927A_A02_H171003A_A02	8886506766	125	56.434955	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303b481a-206d-11ee-8bb2-4b7e81b63b80_L170927A_A02_H171003A_A02	dg.4DFC/303b481a-206d-11ee-8bb2-4b7e81b63b80
L171025A_C01_H171101A_C01	8878535975	125	54.066642	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303b6b38-206d-11ee-be28-538a79b5199a_L171025A_C01_H171101A_C01	dg.4DFC/303b6b38-206d-11ee-be28-538a79b5199a
L171025A_C01_H171101A_C01	8878535975	125	54.066642	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303b8d2a-206d-11ee-87d9-f3573518e657_L171025A_C01_H171101A_C01	dg.4DFC/303b8d2a-206d-11ee-87d9-f3573518e657
L171214A_D12_H180109A_D12	9930216648	125	62.291714	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303baf3a-206d-11ee-9368-9b0833a770c1_L171214A_D12_H180109A_D12	dg.4DFC/303baf3a-206d-11ee-9368-9b0833a770c1
L171214A_D12_H180109A_D12	9930216648	125	62.291714	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303bd0c8-206d-11ee-a0f6-330fb549cbcf_L171214A_D12_H180109A_D12	dg.4DFC/303bd0c8-206d-11ee-a0f6-330fb549cbcf
L180124A_C03_H180220A_C03	7399528235	125	44.611731	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303bf422-206d-11ee-8338-eb5db2d17f0a_L180124A_C03_H180220A_C03	dg.4DFC/303bf422-206d-11ee-8338-eb5db2d17f0a
L180124A_C03_H180220A_C03	7399528235	125	44.611731	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303c1632-206d-11ee-908b-e7f222acca45_L180124A_C03_H180220A_C03	dg.4DFC/303c1632-206d-11ee-908b-e7f222acca45
L170915A_H05_H170920A_H05	11496659769	125	63.871168	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303c3856-206d-11ee-8be8-c3d62c8d992f_L170915A_H05_H170920A_H05	dg.4DFC/303c3856-206d-11ee-8be8-c3d62c8d992f
L170915A_H05_H170920A_H05	11496659769	125	63.871168	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303c5a34-206d-11ee-9b59-b374a046306f_L170915A_H05_H170920A_H05	dg.4DFC/303c5a34-206d-11ee-9b59-b374a046306f
L170926A_F07_H170929A_F07	7467846929	125	44.755628	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303c7bf4-206d-11ee-89ae-6b2931c054d7_L170926A_F07_H170929A_F07	dg.4DFC/303c7bf4-206d-11ee-89ae-6b2931c054d7
L170926A_F07_H170929A_F07	7467846929	125	44.755628	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303c9f08-206d-11ee-81f5-ab1c64107070_L170926A_F07_H170929A_F07	dg.4DFC/303c9f08-206d-11ee-81f5-ab1c64107070
L180409A_H04_H180424A_B03	9133818852	125	48.96008	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/303cc0c8-206d-11ee-bd1a-ffd411eb840f_L180409A_H04_H180424A_B03	dg.4DFC/303cc0c8-206d-11ee-bd1a-ffd411eb840f
