library_id	bases	number_of_reads	avg_read_length	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id	reference_genome_assembly
S002D.1.8	3335657800	33356578	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/ff2c29e5-088b-4708-b810-6c6a3a1682c9_S002D.1.8	dg.4DFC/ff2c29e5-088b-4708-b810-6c6a3a1682c9	Not specified in data
S002R.2.2	12444016200	124440162	100	RNA sequencing libraries were prepared using Agilent SureSelect Stranded RNA with standard protocols. Libraries were sequenced on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/6abe2f8a-2b8a-48a6-b5f5-e7d1a99520a3_S002R.2.2	dg.4DFC/6abe2f8a-2b8a-48a6-b5f5-e7d1a99520a3	Not specified in data
S002R.2.2	12444016200	124440162	100	RNA sequencing libraries were prepared using Agilent SureSelect Stranded RNA with standard protocols. Libraries were sequenced on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/596c2577-8e14-4402-8880-5c39193009e8_S002R.2.2	dg.4DFC/596c2577-8e14-4402-8880-5c39193009e8	Not specified in data
S100D.2.2	1990572034	19708634	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/c17cd617-31ac-4766-b22e-eacd81ba5295_S100D.2.2	dg.4DFC/c17cd617-31ac-4766-b22e-eacd81ba5295	Not specified in data
S047D.5.5	7035568696	69659096	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/d3b00241-464f-42dc-8abf-4534f60539b7_S047D.5.5	dg.4DFC/d3b00241-464f-42dc-8abf-4534f60539b7	Not specified in data
S047R.1.7	9947719472	98492272	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/f771fa2f-d92c-4f71-80cc-fa1adc2c9517_S047R.1.7	dg.4DFC/f771fa2f-d92c-4f71-80cc-fa1adc2c9517	Not specified in data
S047R.1.7	9947719472	98492272	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/feabb6d0-2cdc-4e4b-aaee-22939fe2374b_S047R.1.7	dg.4DFC/feabb6d0-2cdc-4e4b-aaee-22939fe2374b	Not specified in data
S112D.1.4	5081985286	50316686	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/7233bdd0-d3b1-4894-86af-8186986ca88e_S112D.1.4	dg.4DFC/7233bdd0-d3b1-4894-86af-8186986ca88e	Not specified in data
S003D.1.1	5042752745	49928245	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/0075883e-b8ba-4d63-b093-b3034e1a497b_S003D.1.1	dg.4DFC/0075883e-b8ba-4d63-b093-b3034e1a497b	Not specified in data
S003R.1.3	11627254200	116272542	100	RNA sequencing libraries were prepared using Agilent SureSelect Stranded RNA with standard protocols. Libraries were sequenced on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3e3ddd20-d3e5-4333-9487-8e86b72c7304_S003R.1.3	dg.4DFC/3e3ddd20-d3e5-4333-9487-8e86b72c7304	Not specified in data
S003R.1.3	11627254200	116272542	100	RNA sequencing libraries were prepared using Agilent SureSelect Stranded RNA with standard protocols. Libraries were sequenced on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d3bcff4e-630b-4ae3-ac06-e7297be00839_S003R.1.3	dg.4DFC/d3bcff4e-630b-4ae3-ac06-e7297be00839	Not specified in data
S033D.1.6	3242972200	32429722	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9d779767-d4d7-4bf3-9e62-d348a5f165f7_S033D.1.6	dg.4DFC/9d779767-d4d7-4bf3-9e62-d348a5f165f7	Not specified in data
S033D.1.6	3242972200	32429722	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/0e98aaca-7d01-41ef-b4be-cdb0142b16c9_S033D.1.6	dg.4DFC/0e98aaca-7d01-41ef-b4be-cdb0142b16c9	Not specified in data
S033D.1.8	3264396000	32643960	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/6f323ac1-b682-4f88-866d-38a9e500edfd_S033D.1.8	dg.4DFC/6f323ac1-b682-4f88-866d-38a9e500edfd	Not specified in data
S033D.1.8	3264396000	32643960	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3a18edf8-2572-4a73-a622-9cf1eb38330b_S033D.1.8	dg.4DFC/3a18edf8-2572-4a73-a622-9cf1eb38330b	Not specified in data
S033D.1.7	3255776800	32557768	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7d287d6d-e92b-42cb-a7d5-b0faaecbdaa4_S033D.1.7	dg.4DFC/7d287d6d-e92b-42cb-a7d5-b0faaecbdaa4	Not specified in data
S033D.1.7	3255776800	32557768	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/c77c2dfd-9e4e-41be-8d4a-3cf01cfb971e_S033D.1.7	dg.4DFC/c77c2dfd-9e4e-41be-8d4a-3cf01cfb971e	Not specified in data
S036D.2.6	1846947004	18286604	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/2589a202-8135-406d-8636-4a0327d3964d_S036D.2.6	dg.4DFC/2589a202-8135-406d-8636-4a0327d3964d	Not specified in data
S108D.4.2	2587920273	25622973	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/2bc6afce-1eaf-41b5-9aa7-e0e1155a4e2a_S108D.4.2	dg.4DFC/2bc6afce-1eaf-41b5-9aa7-e0e1155a4e2a	Not specified in data
S108D.2.4	3438510660	34044660	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/9f1008ed-c318-4c28-b9a7-65f002fa3984_S108D.2.4	dg.4DFC/9f1008ed-c318-4c28-b9a7-65f002fa3984	Not specified in data
S026D.1.6	3722386916	36855316	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/7a5b0f10-26a4-4873-8970-cdb5276a4b4a_S026D.1.6	dg.4DFC/7a5b0f10-26a4-4873-8970-cdb5276a4b4a	Not specified in data
S096D.5.7	6784786908	67176108	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/d187fdf0-02a3-4104-b7d7-cd8941a36f9b_S096D.5.7	dg.4DFC/d187fdf0-02a3-4104-b7d7-cd8941a36f9b	Not specified in data
S096R.1.8	7037265294	69675894	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/0391a1dd-c070-49ab-a6ed-839b4c0b95a1_S096R.1.8	dg.4DFC/0391a1dd-c070-49ab-a6ed-839b4c0b95a1	Not specified in data
S096R.1.8	7037265294	69675894	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/78895810-9ef0-4cbd-818a-e73f55ba72c0_S096R.1.8	dg.4DFC/78895810-9ef0-4cbd-818a-e73f55ba72c0	Not specified in data
S109D.4.5	1839127079	18209179	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/41d82621-170d-4634-b90b-9c4e29aedf13_S109D.4.5	dg.4DFC/41d82621-170d-4634-b90b-9c4e29aedf13	Not specified in data
S109D.5.3	1956275200	19562752	100	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/cb654067-03d4-48ad-8981-8f6c87d9120a_S109D.5.3	dg.4DFC/cb654067-03d4-48ad-8981-8f6c87d9120a	Not specified in data
S103D.1.2	5369652274	53164874	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/faf30881-4a33-4611-95db-ec5c745be188_S103D.1.2	dg.4DFC/faf30881-4a33-4611-95db-ec5c745be188	Not specified in data
S053D.2.3	6859699517	67917817	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/06ab8983-15da-49cd-bdad-3bd75f55ad7e_S053D.2.3	dg.4DFC/06ab8983-15da-49cd-bdad-3bd75f55ad7e	Not specified in data
S053R.1.7	8959865742	88711542	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/c2d4d869-d0b5-4f28-8b06-7f55c1bbee57_S053R.1.7	dg.4DFC/c2d4d869-d0b5-4f28-8b06-7f55c1bbee57	Not specified in data
S053R.1.7	8959865742	88711542	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/c1a003ad-79d3-4523-9c09-0db4815a074c_S053R.1.7	dg.4DFC/c1a003ad-79d3-4523-9c09-0db4815a074c	Not specified in data
S060D.2.8	1553200725	15378225	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/b5ee8dde-582b-4e42-a22a-6adb89fda3f9_S060D.2.8	dg.4DFC/b5ee8dde-582b-4e42-a22a-6adb89fda3f9	Not specified in data
S110D.1.8	5423626674	53699274	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/b74f7419-a804-43a3-9297-7b79b6a1a8ea_S110D.1.8	dg.4DFC/b74f7419-a804-43a3-9297-7b79b6a1a8ea	Not specified in data
