type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	sample.sample_id	file_type	file_description
file	STAR_S01-A71E-A1-J03u-T6_Aligned.out.bam	2471d07e-e805-5c19-8fd1-3520aa909820	19709684693	ed71b1e42027e7eb37190aec314ff9a1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S01-A71E-A1-J03u-T6_Aligned.out.bam	bam	['Open']		GLIOMA01-i_A71E-T6-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-D756-76250FA3-T6-A1-J01.aln.dup.realn.recal.rp.bam	035f3bfc-f321-5f64-9c64-2a35b37bf0ac	1.55318E+11	dc21e87e61b6642a7586eec21a8ad493	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D756-76250FA3-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_D756-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam	4bff94e4-7410-5d9a-9de1-aabe05d69f75	1.66596E+11	397bc97181934d0790e64087953b3e7d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_750B-T1-A1-M01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam	54f4297a-125d-59f7-87bd-67fb85039292	15625545270	d2f53e52857673fb1cec43ec73094bcf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_99AF-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S04-8743-0B1327FF-T1-A1-J05.bam	3faca3e0-78c2-5947-ba5f-52baf58c18a7	1128040800	9a05c6ac89e8012e49055f7d48e14900	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_8743-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam	3c9a1d88-dc68-5147-bb83-e7ffc98f7619	1.51347E+11	5157b0b94724059364c16041f20745cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-C3828B78-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_42D9-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam	f1c15ed7-72e6-54e5-983f-3e4b1b670eca	15183493876	cf161901b7d179bd888893cad7b666cd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-AE49C0FA-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B4F5-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S03-E7AB-8AD9ACF7-T1-A2-J05.bam	ccbbceca-bc9a-5b42-8fe3-aaad50190772	352462922	22d51e9d918a28d346ba03fbe7211aca	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-8AD9ACF7-T1-A2-J05.bam	bam	['Open']		GLIOMA01-i_E7AB-T1-A2-J05	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample
file	CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam	4389d76d-21eb-51b1-93b5-aaae8235476c	23671041873	d36723923f2a6bf524d3327034e53d35	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-DC7048DC-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_92AC-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-D026-312A0DCF-T1-A1-J01.aln.dup.realn.recal.rp.bam	000f7ca2-15d2-54d3-8f97-4f0eea18f4bf	1.47696E+11	4056323ccf2a8ffd72166a565227b45d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-312A0DCF-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_D026-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	STAR_S04-607E-A1-J03u-T1_Aligned.out.bam	aae66398-b754-5b20-96b3-c922a054d0e1	8222700198	61ae643a397d0b497ff6e09bbc6467fd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-607E-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_607E-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam	9b1d5ac1-2330-5ab8-bc95-08bbde44a121	1025528419	0fd601153ca8e2970948f89acf625007	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_2EC9-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S05-B813-4334DAEB-T6-A2-J02.aln.dup.realn.recal.rp.bam	d45b14c9-eb84-5167-afbc-1493dcb12fec	19659890203	9cc7a5aeaa246ac82cf71c7b0500b4a2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-4334DAEB-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B813-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	CGP-S03-B70F-0C6237FD-T1-A1-J05.bam	d38481e4-06f3-5731-819a-3713e0d12ff5	690789981	b3cf3a6450724a47b4d28d3df8c628ff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_B70F-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam	865ab402-8505-5a2d-913c-f3b4d658b668	16665390185	73ffe0594fd402447c4dac32697d0e75	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6D5C-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	STAR_S03-750B-A1-M03u-T1_Aligned.out.bam	da38a9ca-8913-512a-8180-534111fe3182	8454968979	27510688fc3ebe19d700674f5998655e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-750B-A1-M03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_750B-T1-A1-M03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S04-E271-C92971E7-T1-A1-J05.bam	36eb9934-b9d6-5454-8f36-80308ac66478	1031746753	42cc2e34f67da0050b05aa2fbefc6f17	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-E271-C92971E7-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_E271-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam	49f2473f-28d2-5110-9015-4aff7fe9dc80	22466367221	94d05cf9997deb2aece9f0a797b0f735	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_8743-T1-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam	14269adb-2ffc-512a-8a0b-892bed14f9f6	14334992114	bc7d41f24fd94ea3a53f14609a27e061	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6454-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam	b8882391-27c0-5c9e-b0fd-a90f0efaa4f9	1.54488E+11	7275f5e215a9cc8af381fb5dd8c7c955	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6561-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	STAR_S04-C3C0-A1-J03u-T1_Aligned.out.bam	acb47d29-c7ad-5b59-b38d-eeabd1829a59	54013734448	cf4f60353d3517975518eccdb94d956e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-C3C0-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_C3C0-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam	31457434-bb2b-530f-aeb1-b6065172470c	1.55228E+11	7292498a1d83804cf6bc50fb90603f4e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_42D9-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	STAR_S04-E271-A1-J03u-T1_Aligned.out.bam	bd817c04-6da1-5a5d-9fd0-304e74460be4	15751124200	4cd086b3f5695acdc5042ba715648464	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-E271-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_E271-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam	cd118a94-89b6-582d-a940-a3f446d7ebed	22761950144	e5eb26880fd9001e2e099e8e279141b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_607E-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	STAR_S04-6B06-A1-J03u-T1_Aligned.out.bam	e6d11ae5-1e9d-564a-8c74-b9ab42a87a99	16111319643	544a343a6289f36e597030dddd412f90	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-6B06-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_6B06-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam	a6b1d189-cdd9-519a-9a31-fa5accc1aa11	23368227384	7ca40e4644eb1a329672d753f23cbae2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3688-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam	795d6a0c-4282-5785-9c32-41ef296b1bef	1.67994E+11	610fba8c5dcfc029229697f119b59935	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3688-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam	2d29348e-1142-527f-8bca-cd4ecf98a183	17756168721	2ed241c82d711452483a6f2db2a101c5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_8228-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam	83c2e5ac-fad6-564d-ae1d-8b149c5da75b	1.55567E+11	bd81c3005deefe8478df95ff25b081ac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6561-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam	0062aef3-3969-5f7b-bc35-b490a38b9ee3	1.39161E+11	67f33f3b740d9795820bb870f1721e3e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_4BAC-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam	38e7614d-bace-5af3-9df2-0e6f02fd5891	1.35317E+11	5ca9e821e41054eb50a0d35511b0c0cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B3CE-T6-A1-M01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam	8e0a9bd3-a2dc-5471-88b1-d94f5009f557	18340452844	afb3720e0eef031826d9d845a68d04d3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_1C36-T1-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam	37c7752d-8c6b-5d38-8ce5-4f1c5ca3a26e	1.59903E+11	e3ce96f5a5a9d711262f0d6ac0206130	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_92AC-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam	49cb7d24-5be6-569d-a382-9993a1f3c750	16830427779	f756ec01f71f1a34ff91789ad08d1e18	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_49E6-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam	e0ec9984-e63a-5140-8ca7-182c4780fb58	1.92501E+11	ca07f9e771f924dc6ce88e8e32121e62	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_99AF-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	STAR_S03-FC65-A1-M03u-T1_Aligned.out.bam	0d82644e-eb4f-5587-9d78-bd453bf31fdc	11903338624	c42366ee95d620695b3c8b18aa8de540	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-FC65-A1-M03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_FC65-T1-A1-M03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	daec4bf3-b782-5498-b35a-ec05b1b521df	1.41098E+11	149d5ad226c9e9cfc3d27aad2ef5f8b0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_56B5-T1-A1-M01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-ED99-7BFFB981-T1-A2-J01.aln.dup.realn.recal.rp.bam	e773976c-db92-5d51-ae30-eb710c7f3c67	1.34022E+11	1afe43bae11aa30fc34f2791552014af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-ED99-7BFFB981-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_ED99-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam	ac06e275-14fb-5e38-ab07-d368b4419d7f	1.5475E+11	e07b0b61f54509b4d198b4cf94c4fe79	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B02B-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam	1675c129-45e4-5fd5-b184-b46a006d241f	1.58509E+11	620c93a8982d946478b0d0e0be3322ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_A71E-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	STAR_S03-BD58-A1-M03u-T1_Aligned.out.bam	e45f6a48-37c5-559e-a788-c46047dc9d50	10628178897	174a5be674dc42ed5d96ab7c64188dc6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-BD58-A1-M03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_BD58-T1-A1-M03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	STAR_S03-2C4F-A1-M03u-T1_Aligned.out.bam	4d2acd8b-f60f-5ffd-9061-6831633c756a	8335251234	41475d84ed5aff173caf445b2536bf12	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-2C4F-A1-M03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_2C4F-T1-A1-M03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S03-63FE-C593177F-T1-A1-J05.bam	0264b7a9-4d05-578f-97bb-be567a78a639	1174712302	223452707762eb1615271b1650f23eac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-C593177F-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_63FE-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam	ee60aacf-2aa9-556b-9239-f88f1f5af762	1.45145E+11	a3eb45da7c9356b0e656ec31da880f9e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_C3C0-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-F840-52A75EA5-T6-A1-J01.aln.dup.realn.recal.rp.bam	ba0508d4-cbe2-5e57-84b8-35bc0bc2a514	1.70689E+11	670d552058761ab85b401f2f92120fe2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52A75EA5-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_F840-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-E952-6180F2A5-T6-A1-J02.aln.dup.realn.recal.rp.bam	16b02338-56a0-5f63-8d05-d0b7bf83d651	18707267912	8190243e61294e49fef8b271c4a2f1a8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-6180F2A5-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_E952-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-05CA-3A6FA30F-T1-A2-J02.aln.dup.realn.recal.rp.bam	06f4e3f9-a6e2-548f-bf20-df00e249602b	17701208772	2ee0819ab217bc3d0316750569510774	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-05CA-3A6FA30F-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_05CA-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S03-F840-52A75EA5-T6-A1-J02.aln.dup.realn.recal.rp.bam	aa6fd16c-6e72-58f2-9974-982348d031b7	20488530947	ce96ed733fd2669d59b92622680101c1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52A75EA5-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_F840-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam	d4015cc9-e3f5-5fe0-a9f0-499079ea17cc	19610911841	e9f6df649578015e2a67f757c9688a58	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6561-T1-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam	6c269508-dae2-5fbc-81dd-72ba4ff2be26	16134765154	41eab62d2ce1e8285c08ab0d469706f0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_66A9-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	CGP-S04-157E-AC89768C-T1-A1-J01.aln.dup.realn.recal.rp.bam	aac675cb-bda2-5e83-8027-d98c41b2ab62	1.21743E+11	b2cd3939111dbf3bbace0e39e48a37ce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-157E-AC89768C-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_157E-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	STAR_S05-B813-A2-J03u-T1_Aligned.out.bam	df813b4c-8ebb-5a79-9d82-aeabe648fcf0	11645473742	ff6c0ebfee7547fb8f29ebce5aea7dd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S05-B813-A2-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_B813-T1-A2-J03	RNA Sequence File	RNA-seq: FFPE prepared tumor tissue sample
file	CGP-S04-D026-EC5A1B41-T6-A1-J01.aln.dup.realn.recal.rp.bam	c3ac6d9b-8b00-5464-84b5-f7ce7d6c68e4	1.61704E+11	9fa326572b16666afbecfda7f056b0f8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-EC5A1B41-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_D026-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-1166-3C6CFE5F-T1-A1-J05.bam	b4ad5468-fe17-5579-9483-1fc1644e5443	1156706784	0a4a87c2cdfc4e628daa1333bba35ef0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1166-3C6CFE5F-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_1166-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S02-2C25-98F919E2-T1-A2-J05.bam	4d2d4110-6aee-55d5-b320-baa7f8339edf	1024933126	c54dd002e5d3b11fc2df66bfbca55430	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-2C25-98F919E2-T1-A2-J05.bam	bam	['Open']		GLIOMA01-i_2C25-T1-A2-J05	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample
file	CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam	eca48b74-aa07-582a-8ea6-bcc2c670d7b9	1.64347E+11	3c53777e24f62f3cb93d898783f2f732	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3688-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam	e9c613ea-2e2e-50b2-8ea5-1f72d21e5a2b	1.56106E+11	a30aa71a89681f3e1eb2f3fc0ad21494	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_607E-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam	11cd8e2e-c155-57e1-b704-fb1f167e16e4	1.95059E+11	cc5a778b74e48c75ddf6b210ea588fa1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B2DC-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
