library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_layout	library_source	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy	library_selection
L200720W_E05	113000000000	734999408	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fbc939a6-7648-4d8e-be4b-0418d5729da2_L200720W_E05	dg.4DFC/fbc939a6-7648-4d8e-be4b-0418d5729da2	Not specified in data	Not specified in data
L200720W_C06	87800000000	748684932	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b4009886-83d0-42a4-b325-8be3f9abb1fa_L200720W_C06	dg.4DFC/b4009886-83d0-42a4-b325-8be3f9abb1fa	Not specified in data	Not specified in data
L200720W_C06	87800000000	748684932	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ecdb13d8-08ba-4d6c-ab6c-ffbaff399038_L200720W_C06	dg.4DFC/ecdb13d8-08ba-4d6c-ab6c-ffbaff399038	Not specified in data	Not specified in data
L200720W_H06	120000000000	825127216	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e6268a28-6536-4eb0-b84a-54f8ab20c6b4_L200720W_H06	dg.4DFC/e6268a28-6536-4eb0-b84a-54f8ab20c6b4	Not specified in data	Not specified in data
L200720W_H06	120000000000	825127216	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f6fb039f-3d72-4ac5-b266-9f14e11cfae3_L200720W_H06	dg.4DFC/f6fb039f-3d72-4ac5-b266-9f14e11cfae3	Not specified in data	Not specified in data
L200720W_E07	110000000000	717473288	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/babefc92-7313-4362-98bc-2399b4ca8c52_L200720W_E07	dg.4DFC/babefc92-7313-4362-98bc-2399b4ca8c52	Not specified in data	Not specified in data
L200720W_E07	110000000000	717473288	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fbd3ebb0-9bc4-4d91-a467-d1346089e3c0_L200720W_E07	dg.4DFC/fbd3ebb0-9bc4-4d91-a467-d1346089e3c0	Not specified in data	Not specified in data
L200720W_B08	85800000000	640539548	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/02ca4550-09f6-425c-99f7-4eea1cc0c595_L200720W_B08	dg.4DFC/02ca4550-09f6-425c-99f7-4eea1cc0c595	Not specified in data	Not specified in data
L200720W_B08	85800000000	640539548	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2cc84049-db97-4adb-880b-f1ecdad87cfc_L200720W_B08	dg.4DFC/2cc84049-db97-4adb-880b-f1ecdad87cfc	Not specified in data	Not specified in data
L200720W_B01	90800000000	598171668	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/582e2a66-f458-4f52-8610-d0f7007b8e0f_L200720W_B01	dg.4DFC/582e2a66-f458-4f52-8610-d0f7007b8e0f	Not specified in data	Not specified in data
L200720W_B01	90800000000	598171668	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/624ba974-e3a6-47bf-ae84-a0d26e3b76d3_L200720W_B01	dg.4DFC/624ba974-e3a6-47bf-ae84-a0d26e3b76d3	Not specified in data	Not specified in data
L200720W_G01	116000000000	694681294	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/382b7cd3-e827-475b-8bcf-bcba0a3f77a7_L200720W_G01	dg.4DFC/382b7cd3-e827-475b-8bcf-bcba0a3f77a7	Not specified in data	Not specified in data
L200720W_G01	116000000000	694681294	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7eb58168-c4f9-4c88-ab84-2777f83d611e_L200720W_G01	dg.4DFC/7eb58168-c4f9-4c88-ab84-2777f83d611e	Not specified in data	Not specified in data
L200720W_E02	94800000000	664490136	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2e78f96c-1493-4cbd-81bd-1bdcd93877e7_L200720W_E02	dg.4DFC/2e78f96c-1493-4cbd-81bd-1bdcd93877e7	Not specified in data	Not specified in data
L200720W_E02	94800000000	664490136	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c4706a3a-badc-4afb-ad4f-d5e0ca023e16_L200720W_E02	dg.4DFC/c4706a3a-badc-4afb-ad4f-d5e0ca023e16	Not specified in data	Not specified in data
L200720W_F03	90000000000	624233286	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/879dc69c-9ff1-48e3-b7b5-7fac172fec97_L200720W_F03	dg.4DFC/879dc69c-9ff1-48e3-b7b5-7fac172fec97	Not specified in data	Not specified in data
L200720W_F03	90000000000	624233286	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ede927cb-d0a3-40fd-beb8-849a50a706e6_L200720W_F03	dg.4DFC/ede927cb-d0a3-40fd-beb8-849a50a706e6	Not specified in data	Not specified in data
L200720W_C04	117000000000	584472006	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0783aa99-7632-480d-959a-72b765e5fdab_L200720W_C04	dg.4DFC/0783aa99-7632-480d-959a-72b765e5fdab	Not specified in data	Not specified in data
L200720W_C04	117000000000	584472006	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f2193fba-e3d9-4a38-8288-5100b0d94c2c_L200720W_C04	dg.4DFC/f2193fba-e3d9-4a38-8288-5100b0d94c2c	Not specified in data	Not specified in data
L200720W_A05	89400000000	768205660	132	43	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/74017b55-cb91-4bf1-91d1-ebe79520eb7b_L200720W_A05	dg.4DFC/74017b55-cb91-4bf1-91d1-ebe79520eb7b	Not specified in data	Not specified in data
L200720W_A05	89400000000	768205660	132	43	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/aaf4a22c-4d27-48d1-99e8-c4ad88f8b2d3_L200720W_A05	dg.4DFC/aaf4a22c-4d27-48d1-99e8-c4ad88f8b2d3	Not specified in data	Not specified in data
L200720W_F05	117000000000	1072590394	132	61	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/143d2f8b-f2d0-4281-a112-445aa90d47d7_L200720W_F05	dg.4DFC/143d2f8b-f2d0-4281-a112-445aa90d47d7	Not specified in data	Not specified in data
L200720W_F05	117000000000	1072590394	132	61	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f10ceed7-13a2-48d0-b1e5-6b58ce80e547_L200720W_F05	dg.4DFC/f10ceed7-13a2-48d0-b1e5-6b58ce80e547	Not specified in data	Not specified in data
L200720W_F04	109000000000	754045266	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ff0b1cc5-fda3-408c-a3e5-862e299ac912_L200720W_F04	dg.4DFC/ff0b1cc5-fda3-408c-a3e5-862e299ac912	Not specified in data	Not specified in data
L200720W_F04	109000000000	754045266	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/dadef5cb-1ce5-4fb3-9450-b06e04f6a34e_L200720W_F04	dg.4DFC/dadef5cb-1ce5-4fb3-9450-b06e04f6a34e	Not specified in data	Not specified in data
L200720W_H03	107000000000	858234888	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b48d4359-470a-4d52-9bd6-45c8fd8b9d5d_L200720W_H03	dg.4DFC/b48d4359-470a-4d52-9bd6-45c8fd8b9d5d	Not specified in data	Not specified in data
L200720W_H03	107000000000	858234888	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a6978aad-50be-4cc8-8ba3-1ce4ff12eb5a_L200720W_H03	dg.4DFC/a6978aad-50be-4cc8-8ba3-1ce4ff12eb5a	Not specified in data	Not specified in data
L200720W_D03	99200000000	966424060	132	53	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a86d7604-a9d4-4f17-a775-2090f8ca5670_L200720W_D03	dg.4DFC/a86d7604-a9d4-4f17-a775-2090f8ca5670	Not specified in data	Not specified in data
L200720W_D03	99200000000	966424060	132	53	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0776e031-af1b-4ea6-97f4-6d27436cdc2f_L200720W_D03	dg.4DFC/0776e031-af1b-4ea6-97f4-6d27436cdc2f	Not specified in data	Not specified in data
L200824W_G01	145000000000	597278486	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/602e4a9f-4f1b-43eb-8967-c02254223dc9_L200824W_G01	dg.4DFC/602e4a9f-4f1b-43eb-8967-c02254223dc9	Not specified in data	Not specified in data
L200824W_G01	145000000000	597278486	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/79970e9b-4b67-4182-8d71-0098dd0929d6_L200824W_G01	dg.4DFC/79970e9b-4b67-4182-8d71-0098dd0929d6	Not specified in data	Not specified in data
L200720W_E04	101000000000	978035130	132	55	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5f192211-a12e-45cb-bcb5-cafefe7a903f_L200720W_E04	dg.4DFC/5f192211-a12e-45cb-bcb5-cafefe7a903f	Not specified in data	Not specified in data
L200720W_E04	101000000000	978035130	132	55	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/623bdd53-c275-4a2d-9c8c-07a698f56dc4_L200720W_E04	dg.4DFC/623bdd53-c275-4a2d-9c8c-07a698f56dc4	Not specified in data	Not specified in data
L200720W_F06	93200000000	622320300	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d8e41fac-317a-489a-aac2-bc40b482d496_L200720W_F06	dg.4DFC/d8e41fac-317a-489a-aac2-bc40b482d496	Not specified in data	Not specified in data
L200720W_F06	93200000000	622320300	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/bec9e18a-2597-4204-a317-23981e41251b_L200720W_F06	dg.4DFC/bec9e18a-2597-4204-a317-23981e41251b	Not specified in data	Not specified in data
L200720W_C07	109000000000	1030926440	132	59	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f455b130-1919-4384-9db9-167e4891f69e_L200720W_C07	dg.4DFC/f455b130-1919-4384-9db9-167e4891f69e	Not specified in data	Not specified in data
L200720W_C07	109000000000	1030926440	132	59	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f8ae23c8-7c42-4405-8de9-1d72f3937adc_L200720W_C07	dg.4DFC/f8ae23c8-7c42-4405-8de9-1d72f3937adc	Not specified in data	Not specified in data
L200720W_E08	98800000000	643668042	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/67a98d40-3734-4df1-b6e4-02a9a72515c0_L200720W_E08	dg.4DFC/67a98d40-3734-4df1-b6e4-02a9a72515c0	Not specified in data	Not specified in data
L200720W_E08	98800000000	643668042	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8d1c027b-9e90-4e8f-a139-2d4af1957a93_L200720W_E08	dg.4DFC/8d1c027b-9e90-4e8f-a139-2d4af1957a93	Not specified in data	Not specified in data
L200720W_H07	109000000000	903854634	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ba7f8c59-d0c5-482f-bb9d-ab2ae62b3f0b_L200720W_H07	dg.4DFC/ba7f8c59-d0c5-482f-bb9d-ab2ae62b3f0b	Not specified in data	Not specified in data
L200720W_H07	109000000000	903854634	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/885389b4-3d8b-48a0-9268-45a9da3ad217_L200720W_H07	dg.4DFC/885389b4-3d8b-48a0-9268-45a9da3ad217	Not specified in data	Not specified in data
L200720W_H02	87200000000	838419142	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4175654e-9a61-427f-8015-1d69dbe1c752_L200720W_H02	dg.4DFC/4175654e-9a61-427f-8015-1d69dbe1c752	Not specified in data	Not specified in data
L200720W_H02	87200000000	838419142	132	45	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/afa320ac-4c36-4269-b938-688ddfddbfc7_L200720W_H02	dg.4DFC/afa320ac-4c36-4269-b938-688ddfddbfc7	Not specified in data	Not specified in data
L200720W_A04	84600000000	638708210	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c7b9327f-64e2-48d3-a68b-d5c44f492a13_L200720W_A04	dg.4DFC/c7b9327f-64e2-48d3-a68b-d5c44f492a13	Not specified in data	Not specified in data
L200720W_A04	84600000000	638708210	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/480955ac-0399-43cb-98c3-363d3687b0e8_L200720W_A04	dg.4DFC/480955ac-0399-43cb-98c3-363d3687b0e8	Not specified in data	Not specified in data
L200720W_B02	114000000000	620164712	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/24aaaa6b-d6c5-4578-9049-b4050541f506_L200720W_B02	dg.4DFC/24aaaa6b-d6c5-4578-9049-b4050541f506	Not specified in data	Not specified in data
L200720W_B02	114000000000	620164712	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e898884b-141b-4d6f-90c9-a70dea1e4a82_L200720W_B02	dg.4DFC/e898884b-141b-4d6f-90c9-a70dea1e4a82	Not specified in data	Not specified in data
