reference_genome_assembly	design_description	library_strategy	library_layout	library_source	type	genomic_info_id	file.file_id	platform	instrument_model	library_selection
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c512c6e-fb35-11ed-9e7f-9f5c495e1202	dg.4DFC/6c512c6e-fb35-11ed-9e7f-9f5c495e1202	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c514e88-fb35-11ed-bda6-db1c603de303	dg.4DFC/6c514e88-fb35-11ed-bda6-db1c603de303	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c517124-fb35-11ed-8b86-e779fef03e94	dg.4DFC/6c517124-fb35-11ed-8b86-e779fef03e94	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c51929e-fb35-11ed-bc77-175cd42b8951	dg.4DFC/6c51929e-fb35-11ed-bc77-175cd42b8951	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c51b5c6-fb35-11ed-a017-87d6d2f5ee67	dg.4DFC/6c51b5c6-fb35-11ed-a017-87d6d2f5ee67	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c51d7fe-fb35-11ed-9bf4-2f6a1d2aefa2	dg.4DFC/6c51d7fe-fb35-11ed-9bf4-2f6a1d2aefa2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c51fb12-fb35-11ed-bbad-8f0f19951006	dg.4DFC/6c51fb12-fb35-11ed-bbad-8f0f19951006	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c522150-fb35-11ed-90c7-b704ddfa352b	dg.4DFC/6c522150-fb35-11ed-90c7-b704ddfa352b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5247ac-fb35-11ed-8bf2-77d2e909dfc4	dg.4DFC/6c5247ac-fb35-11ed-8bf2-77d2e909dfc4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5269c6-fb35-11ed-9893-ff59d00621bc	dg.4DFC/6c5269c6-fb35-11ed-9893-ff59d00621bc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c528c1c-fb35-11ed-8b46-63e18487df05	dg.4DFC/6c528c1c-fb35-11ed-8b46-63e18487df05	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c52ae18-fb35-11ed-a6f9-431e827b40b1	dg.4DFC/6c52ae18-fb35-11ed-a6f9-431e827b40b1	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c52cfd8-fb35-11ed-9361-a76629acdb70	dg.4DFC/6c52cfd8-fb35-11ed-9361-a76629acdb70	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c52f2ec-fb35-11ed-9411-17bf6c7b8a1b	dg.4DFC/6c52f2ec-fb35-11ed-9411-17bf6c7b8a1b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c531510-fb35-11ed-9652-ebd70abf4371	dg.4DFC/6c531510-fb35-11ed-9652-ebd70abf4371	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c53372a-fb35-11ed-98b5-db4bee9014fe	dg.4DFC/6c53372a-fb35-11ed-98b5-db4bee9014fe	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c535980-fb35-11ed-a4bd-d3ca7c57aef7	dg.4DFC/6c535980-fb35-11ed-a4bd-d3ca7c57aef7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c538400-fb35-11ed-bafb-df1a98bb391b	dg.4DFC/6c538400-fb35-11ed-bafb-df1a98bb391b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c53a660-fb35-11ed-ba88-73531f143bb7	dg.4DFC/6c53a660-fb35-11ed-ba88-73531f143bb7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c53c8c0-fb35-11ed-892e-7b061682b5c7	dg.4DFC/6c53c8c0-fb35-11ed-892e-7b061682b5c7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c53ea76-fb35-11ed-91d9-57a58625e403	dg.4DFC/6c53ea76-fb35-11ed-91d9-57a58625e403	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c541140-fb35-11ed-bb7b-fbb80c74b1a0	dg.4DFC/6c541140-fb35-11ed-bb7b-fbb80c74b1a0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c543328-fb35-11ed-bcb0-5f768a34523c	dg.4DFC/6c543328-fb35-11ed-bcb0-5f768a34523c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c545600-fb35-11ed-931c-2729aeaa9519	dg.4DFC/6c545600-fb35-11ed-931c-2729aeaa9519	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c54793c-fb35-11ed-b083-ff13b640b781	dg.4DFC/6c54793c-fb35-11ed-b083-ff13b640b781	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c549b24-fb35-11ed-ad79-2fa64026d57a	dg.4DFC/6c549b24-fb35-11ed-ad79-2fa64026d57a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c54c0ea-fb35-11ed-a1e4-af8fa635344b	dg.4DFC/6c54c0ea-fb35-11ed-a1e4-af8fa635344b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c54e3b8-fb35-11ed-b75a-e7a197fa2a21	dg.4DFC/6c54e3b8-fb35-11ed-b75a-e7a197fa2a21	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c550aaa-fb35-11ed-a014-8773402658a5	dg.4DFC/6c550aaa-fb35-11ed-a014-8773402658a5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c552cb0-fb35-11ed-829f-7fc38fcfbf31	dg.4DFC/6c552cb0-fb35-11ed-829f-7fc38fcfbf31	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c55532a-fb35-11ed-8028-4b0ffc3718e4	dg.4DFC/6c55532a-fb35-11ed-8028-4b0ffc3718e4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c557620-fb35-11ed-b867-3f9dcde34c51	dg.4DFC/6c557620-fb35-11ed-b867-3f9dcde34c51	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5598b2-fb35-11ed-bc76-7f882cd263a6	dg.4DFC/6c5598b2-fb35-11ed-bc76-7f882cd263a6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c55bb4e-fb35-11ed-9a24-6783d6f77dc5	dg.4DFC/6c55bb4e-fb35-11ed-9a24-6783d6f77dc5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c55dd68-fb35-11ed-a055-a363921c31e7	dg.4DFC/6c55dd68-fb35-11ed-a055-a363921c31e7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5604be-fb35-11ed-bfb6-4b4dceab78e9	dg.4DFC/6c5604be-fb35-11ed-bfb6-4b4dceab78e9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5626a6-fb35-11ed-a39a-175d1c08c144	dg.4DFC/6c5626a6-fb35-11ed-a39a-175d1c08c144	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c564c8a-fb35-11ed-8574-cb4a03e2c041	dg.4DFC/6c564c8a-fb35-11ed-8574-cb4a03e2c041	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c566f30-fb35-11ed-82d3-4bbdcfbd164f	dg.4DFC/6c566f30-fb35-11ed-82d3-4bbdcfbd164f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c569302-fb35-11ed-b77f-4fe23cc1fa98	dg.4DFC/6c569302-fb35-11ed-b77f-4fe23cc1fa98	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c56b4cc-fb35-11ed-a640-3babcac858a5	dg.4DFC/6c56b4cc-fb35-11ed-a640-3babcac858a5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c56d682-fb35-11ed-bc54-27447ef4cba3	dg.4DFC/6c56d682-fb35-11ed-bc54-27447ef4cba3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c56f7fc-fb35-11ed-bccb-23730e9738bc	dg.4DFC/6c56f7fc-fb35-11ed-bccb-23730e9738bc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c571ad4-fb35-11ed-b8e6-7ba1e6abb13c	dg.4DFC/6c571ad4-fb35-11ed-b8e6-7ba1e6abb13c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c573cd0-fb35-11ed-b530-ab5e60295f38	dg.4DFC/6c573cd0-fb35-11ed-b530-ab5e60295f38	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c575e9a-fb35-11ed-89d8-37ee6457a673	dg.4DFC/6c575e9a-fb35-11ed-89d8-37ee6457a673	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c578118-fb35-11ed-8e76-9b3f0a2468c5	dg.4DFC/6c578118-fb35-11ed-8e76-9b3f0a2468c5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c57a3fa-fb35-11ed-961e-c70adfc90c17	dg.4DFC/6c57a3fa-fb35-11ed-961e-c70adfc90c17	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c57cc2c-fb35-11ed-929e-1bc7d1a402dc	dg.4DFC/6c57cc2c-fb35-11ed-929e-1bc7d1a402dc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c57ee0a-fb35-11ed-a5a8-c35ee40c075b	dg.4DFC/6c57ee0a-fb35-11ed-a5a8-c35ee40c075b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5814a2-fb35-11ed-b607-07080fa37e9f	dg.4DFC/6c5814a2-fb35-11ed-b607-07080fa37e9f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c58366c-fb35-11ed-9934-93028ac17d53	dg.4DFC/6c58366c-fb35-11ed-9934-93028ac17d53	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c58593a-fb35-11ed-bd03-2fae27877be3	dg.4DFC/6c58593a-fb35-11ed-bd03-2fae27877be3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c587abe-fb35-11ed-bf20-d7b756355815	dg.4DFC/6c587abe-fb35-11ed-bf20-d7b756355815	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c589daa-fb35-11ed-af61-ff371048958b	dg.4DFC/6c589daa-fb35-11ed-af61-ff371048958b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c58c028-fb35-11ed-a9ed-636715d1645a	dg.4DFC/6c58c028-fb35-11ed-a9ed-636715d1645a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c58e1fc-fb35-11ed-9fd0-df2191ce6caa	dg.4DFC/6c58e1fc-fb35-11ed-9fd0-df2191ce6caa	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c590ae2-fb35-11ed-a3be-57b63f6d3789	dg.4DFC/6c590ae2-fb35-11ed-a3be-57b63f6d3789	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c592cf2-fb35-11ed-a6a0-e3adc7995a5f	dg.4DFC/6c592cf2-fb35-11ed-a6a0-e3adc7995a5f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c594e62-fb35-11ed-bd32-97b2871d95bf	dg.4DFC/6c594e62-fb35-11ed-bd32-97b2871d95bf	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c596fb4-fb35-11ed-8d28-6787a9e6a196	dg.4DFC/6c596fb4-fb35-11ed-8d28-6787a9e6a196	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5994da-fb35-11ed-a343-0730340cf38c	dg.4DFC/6c5994da-fb35-11ed-a343-0730340cf38c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c59b708-fb35-11ed-a168-3b5c46f81324	dg.4DFC/6c59b708-fb35-11ed-a168-3b5c46f81324	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c59d8be-fb35-11ed-b90d-4361d8dee3d9	dg.4DFC/6c59d8be-fb35-11ed-b90d-4361d8dee3d9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c59fdda-fb35-11ed-b26c-bf53f4142f08	dg.4DFC/6c59fdda-fb35-11ed-b26c-bf53f4142f08	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5a1fa4-fb35-11ed-b8dd-2fb2faefca21	dg.4DFC/6c5a1fa4-fb35-11ed-b8dd-2fb2faefca21	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5a436c-fb35-11ed-a29a-53c9735bcf38	dg.4DFC/6c5a436c-fb35-11ed-a29a-53c9735bcf38	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5a6590-fb35-11ed-b314-5789b202f954	dg.4DFC/6c5a6590-fb35-11ed-b314-5789b202f954	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5a8aa2-fb35-11ed-b669-5baa817ce773	dg.4DFC/6c5a8aa2-fb35-11ed-b669-5baa817ce773	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5aabfe-fb35-11ed-a6f0-6f63530a9f79	dg.4DFC/6c5aabfe-fb35-11ed-a6f0-6f63530a9f79	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5aceea-fb35-11ed-b4b5-3f7e5ed133ab	dg.4DFC/6c5aceea-fb35-11ed-b4b5-3f7e5ed133ab	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5af140-fb35-11ed-9dca-37570380ddcb	dg.4DFC/6c5af140-fb35-11ed-9dca-37570380ddcb	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5b12ba-fb35-11ed-b487-e31ccab8aed4	dg.4DFC/6c5b12ba-fb35-11ed-b487-e31ccab8aed4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5b34fc-fb35-11ed-a0ca-9ff59ec03efd	dg.4DFC/6c5b34fc-fb35-11ed-a0ca-9ff59ec03efd	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5b5694-fb35-11ed-a624-83f937bc4f5a	dg.4DFC/6c5b5694-fb35-11ed-a624-83f937bc4f5a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5b7b38-fb35-11ed-924a-2bf5143958c5	dg.4DFC/6c5b7b38-fb35-11ed-924a-2bf5143958c5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5b9cb2-fb35-11ed-bfb9-4700ed516b14	dg.4DFC/6c5b9cb2-fb35-11ed-bfb9-4700ed516b14	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5bc4b2-fb35-11ed-b2aa-bb178ec62dfd	dg.4DFC/6c5bc4b2-fb35-11ed-b2aa-bb178ec62dfd	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5bebb8-fb35-11ed-b5d8-43df3b6c352e	dg.4DFC/6c5bebb8-fb35-11ed-b5d8-43df3b6c352e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5c0f76-fb35-11ed-b271-2f3acc28d511	dg.4DFC/6c5c0f76-fb35-11ed-b271-2f3acc28d511	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5c3122-fb35-11ed-bc26-47e3022c397e	dg.4DFC/6c5c3122-fb35-11ed-bc26-47e3022c397e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5c535a-fb35-11ed-9808-cf638db2e676	dg.4DFC/6c5c535a-fb35-11ed-9808-cf638db2e676	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5c7510-fb35-11ed-b12b-bf5377d5eec2	dg.4DFC/6c5c7510-fb35-11ed-b12b-bf5377d5eec2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5c96b2-fb35-11ed-8fdc-4bbe2537e9c4	dg.4DFC/6c5c96b2-fb35-11ed-8fdc-4bbe2537e9c4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5cbb88-fb35-11ed-8515-a7d7e666dfd4	dg.4DFC/6c5cbb88-fb35-11ed-8515-a7d7e666dfd4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5cdd2a-fb35-11ed-b794-e3685ddd76e4	dg.4DFC/6c5cdd2a-fb35-11ed-b794-e3685ddd76e4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5cff1c-fb35-11ed-8b7c-b7fd54fd090b	dg.4DFC/6c5cff1c-fb35-11ed-8b7c-b7fd54fd090b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5d20c8-fb35-11ed-95c8-bbdf4bf5a809	dg.4DFC/6c5d20c8-fb35-11ed-95c8-bbdf4bf5a809	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5d4ac6-fb35-11ed-bb90-3baaee7c9d12	dg.4DFC/6c5d4ac6-fb35-11ed-bb90-3baaee7c9d12	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5d6cc2-fb35-11ed-a035-5ff43b99e9d7	dg.4DFC/6c5d6cc2-fb35-11ed-a035-5ff43b99e9d7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5d9044-fb35-11ed-9493-331b6e782060	dg.4DFC/6c5d9044-fb35-11ed-9493-331b6e782060	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5db240-fb35-11ed-95de-1f245b68f2d8	dg.4DFC/6c5db240-fb35-11ed-95de-1f245b68f2d8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5ddb76-fb35-11ed-a17c-7b0289130e5b	dg.4DFC/6c5ddb76-fb35-11ed-a17c-7b0289130e5b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5dfd5e-fb35-11ed-a559-b77fbc2d4570	dg.4DFC/6c5dfd5e-fb35-11ed-a559-b77fbc2d4570	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5e1ece-fb35-11ed-a516-339aca3bfd02	dg.4DFC/6c5e1ece-fb35-11ed-a516-339aca3bfd02	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5e412e-fb35-11ed-a330-d7f5d31c9ff7	dg.4DFC/6c5e412e-fb35-11ed-a330-d7f5d31c9ff7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5e62b2-fb35-11ed-989a-4739d77b9c9b	dg.4DFC/6c5e62b2-fb35-11ed-989a-4739d77b9c9b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5e88dc-fb35-11ed-b816-db2f059983dd	dg.4DFC/6c5e88dc-fb35-11ed-b816-db2f059983dd	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5eaa74-fb35-11ed-84b7-3754232cd1af	dg.4DFC/6c5eaa74-fb35-11ed-84b7-3754232cd1af	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5ecc7a-fb35-11ed-a911-ab96cb834839	dg.4DFC/6c5ecc7a-fb35-11ed-a911-ab96cb834839	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5eee44-fb35-11ed-8a4a-73b07768a067	dg.4DFC/6c5eee44-fb35-11ed-8a4a-73b07768a067	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5f12ca-fb35-11ed-8960-6f14c5237d98	dg.4DFC/6c5f12ca-fb35-11ed-8960-6f14c5237d98	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5f34b2-fb35-11ed-9582-9725500acb3a	dg.4DFC/6c5f34b2-fb35-11ed-9582-9725500acb3a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5f5654-fb35-11ed-a52e-3758cd9505fe	dg.4DFC/6c5f5654-fb35-11ed-a52e-3758cd9505fe	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5f78d2-fb35-11ed-81ed-9bf593ce55c6	dg.4DFC/6c5f78d2-fb35-11ed-81ed-9bf593ce55c6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5f9a24-fb35-11ed-9d3b-871f2117547c	dg.4DFC/6c5f9a24-fb35-11ed-9d3b-871f2117547c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5fbe8c-fb35-11ed-9892-f3d8bb936949	dg.4DFC/6c5fbe8c-fb35-11ed-9892-f3d8bb936949	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c5fe3bc-fb35-11ed-9af9-238f81f2dbdf	dg.4DFC/6c5fe3bc-fb35-11ed-9af9-238f81f2dbdf	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c6009fa-fb35-11ed-9ac6-fff2f0ed1916	dg.4DFC/6c6009fa-fb35-11ed-9ac6-fff2f0ed1916	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c602b6a-fb35-11ed-ba1e-5b25735079f9	dg.4DFC/6c602b6a-fb35-11ed-ba1e-5b25735079f9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c604e9c-fb35-11ed-8ccf-37dbb516c969	dg.4DFC/6c604e9c-fb35-11ed-8ccf-37dbb516c969	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c6070b6-fb35-11ed-864d-2b9de9d604a9	dg.4DFC/6c6070b6-fb35-11ed-864d-2b9de9d604a9	Not specified in data	Not specified in data	Not specified in data
