type	file_id	crdc_id	experimental_strategy_and_data_subtypes	experimental_strategy_and_data_subtypes_concept_code	file_description	file_mapping_level	file_mapping_level_concept_code	file_name	file_size	file_type	file_type_concept_code	file_url_in_cds	is_supplementary_file	md5sum	release_datetime	sample.sample_id	study.phs_accession	submission_version
file	dg.4DFC/52467faf-3ead-4fb8-9401-5ab4350b4288	dg.4DFC/52467faf-3ead-4fb8-9401-5ab4350b4288	RNA-Seq	C124261	"Human deconvovled reads: read 2. Raw reads were quality and adapter trimmed with FastP, mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0075_sorted_human_2.fastq.gz	4078091167	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0075/processed_reads/6949-JMM-0075_sorted_human_2.fastq.gz		8d8bfc74d1ce97596ecf026a0e86ad90	2025-10-03T12:02:01Z	6949-JMM-0075.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52520f69-44f1-42f4-b1c5-c0e384f089ce	dg.4DFC/52520f69-44f1-42f4-b1c5-c0e384f089ce	RNA-Seq	C124261	"MultiQC report file, aggregated strandedness reports"	Sample	C70699	aggregated_strandeness_stats.txt	1470	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/multiqc_data/aggregated_strandeness_stats.txt		d936e6a8244079a67e2ba0bece28cf2e	2025-10-03T12:02:01Z	6949-JMM-0077.pdx.samp | 6949-JMM-0100.pdx.samp | 6949-JMM-0080.pdx.samp | 6949-JMM-0087.pdx.samp | 6949-JMM-0105.pdx.samp | 6949-JMM-0086.pdx.samp | 6949-JMM-0103.pdx.samp | 6949-JMM-0098.pdx.samp | 6949-JMM-0075.pdx.samp | 6949-JMM-0082.pdx.samp | 6949-JMM-0096.pdx.samp | 6949-JMM-0108.pdx.samp | 6949-JMM-0099.pdx.samp | 6949-JMM-0090.pdx.samp | 6949-JMM-0104.pdx.samp | 6949-JMM-0102.pdx.samp | 6949-JMM-0097.pdx.samp | 6949-JMM-0092.pdx.samp | 6949-JMM-0106.pdx.samp | 6949-JMM-0101.pdx.samp | 6949-JMM-0073.pdx.samp | 6949-JMM-0107.pdx.samp | 6949-JMM-0078.pdx.samp | 6949-JMM-0094.pdx.samp | 6949-JMM-0085.pdx.samp | 6949-JMM-0083.pdx.samp | 6949-JMM-0089.pdx.samp | 6949-JMM-0088.pdx.samp | 6949-JMM-0081.pdx.samp | 6949-JMM-0076.pdx.samp | 6949-JMM-0074.pdx.samp | 6949-JMM-0095.pdx.samp | 6949-JMM-0084.pdx.samp | 6949-JMM-0093.pdx.samp | 6949-JMM-0079.pdx.samp | 6949-JMM-0091.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52613128-a920-4957-90f7-2937ce8009cf	dg.4DFC/52613128-a920-4957-90f7-2937ce8009cf	DNA-Seq	C153598	"BAM alignment file for BAM derived from raw reads trimmed with CutAdapt, mapped with BWA to GRCh38,  primer sequence was removed with primerclip, and finally GATK BaseRecalibration and BQSR applicaiton."	Sample	C70699	6949-JMM-0053_FP_realigned_BQSR.bam	264877730	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0053_FP/bam/6949-JMM-0053_FP_realigned_BQSR.bam		7a711c22831f1da580459cb22a8c0808	2025-10-03T12:02:01Z	6949-JMM-0053_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/526859a7-bec1-4858-a1e8-f695655fd98a	dg.4DFC/526859a7-bec1-4858-a1e8-f695655fd98a	DNA-Seq	C153598	"MultiQC image file aggregating GATK/Picard CoverageMetric statistics, used in MultiQC plotting"	Sample	C70699	mqc_picard_hybrid_selection_penalty_1.txt	2383	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/multiqc/multiqc_data/mqc_picard_hybrid_selection_penalty_1.txt		7a7f31f26a51cb045386fad1c3d69d2f	2025-10-03T12:02:01Z	6949-JMM-0071.pdx.samp | 6949-JMM-0070.pdx.samp | 6949-JMM-0046.pdx.samp | 6949-JMM-0039.pdx.samp | 6949-JMM-0043.pdx.samp | 6949-JMM-0068.pdx.samp | 6949-JMM-0066.pdx.samp | 6949-JMM-0051.pdx.samp | 6949-JMM-0052.pdx.samp | 6949-JMM-0063.pdx.samp | 6949-JMM-0049.pdx.samp | 6949-JMM-0041.pdx.samp | 6949-JMM-0054.pdx.samp | 6949-JMM-0057.pdx.samp | 6949-JMM-0059.pdx.samp | 6949-JMM-0055.pdx.samp | 6949-JMM-0053.pdx.samp | 6949-JMM-0044.pdx.samp | 6949-JMM-0060.pdx.samp | 6949-JMM-0067.pdx.samp | 6949-JMM-0058.pdx.samp | 6949-JMM-0062.pdx.samp | 6949-JMM-0064.pdx.samp | 6949-JMM-0040.pdx.samp | 6949-JMM-0061.pdx.samp | 6949-JMM-0050.pdx.samp | 6949-JMM-0038.pdx.samp | 6949-JMM-0072.pdx.samp | 6949-JMM-0045.pdx.samp | 6949-JMM-0056.pdx.samp | 6949-JMM-0042.pdx.samp | 6949-JMM-0065.pdx.samp | 6949-JMM-0069.pdx.samp | 6949-JMM-0037.pdx.samp | 6949-JMM-0047.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/529baf26-12c2-4001-9fee-6d8e766880db	dg.4DFC/529baf26-12c2-4001-9fee-6d8e766880db	RNA-Seq	C124261	"MultiQC report file aggregating FastQC statistics, used in MultiQC plotting"	Sample	C70699	mqc_fastqc_sequence_counts_plot_1.txt	1333	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/multiqc/multiqc_data/mqc_fastqc_sequence_counts_plot_1.txt		f58e7c1ff57b9db88d21ed0e2d7a2876	2025-10-03T12:02:01Z	6949-JMM-0080.pdx.samp | 6949-JMM-0088.pdx.samp | 6949-JMM-0074.pdx.samp | 6949-JMM-0093.pdx.samp | 6949-JMM-0105.pdx.samp | 6949-JMM-0094.pdx.samp | 6949-JMM-0078.pdx.samp | 6949-JMM-0085.pdx.samp | 6949-JMM-0083.pdx.samp | 6949-JMM-0103.pdx.samp | 6949-JMM-0089.pdx.samp | 6949-JMM-0091.pdx.samp | 6949-JMM-0096.pdx.samp | 6949-JMM-0097.pdx.samp | 6949-JMM-0104.pdx.samp | 6949-JMM-0090.pdx.samp | 6949-JMM-0082.pdx.samp | 6949-JMM-0100.pdx.samp | 6949-JMM-0086.pdx.samp | 6949-JMM-0102.pdx.samp | 6949-JMM-0075.pdx.samp | 6949-JMM-0077.pdx.samp | 6949-JMM-0073.pdx.samp | 6949-JMM-0106.pdx.samp | 6949-JMM-0081.pdx.samp | 6949-JMM-0095.pdx.samp | 6949-JMM-0098.pdx.samp | 6949-JMM-0107.pdx.samp | 6949-JMM-0101.pdx.samp | 6949-JMM-0108.pdx.samp | 6949-JMM-0079.pdx.samp | 6949-JMM-0076.pdx.samp | 6949-JMM-0099.pdx.samp | 6949-JMM-0087.pdx.samp | 6949-JMM-0092.pdx.samp | 6949-JMM-0084.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52b15377-3628-4a02-9274-a80144dc2fa0	dg.4DFC/52b15377-3628-4a02-9274-a80144dc2fa0	DNA-Seq	C153598	Log file summarizing general sample QC metrics	Sample	C70699	6949-JMM-0047_summary_stats.txt	723	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0047/stats/6949-JMM-0047_summary_stats.txt		d5c116202af7f7eaa7da936aff2b4f1f	2025-10-03T12:02:01Z	6949-JMM-0047.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52d041a3-1620-4224-a80f-a79239a04cbb	dg.4DFC/52d041a3-1620-4224-a80f-a79239a04cbb	RNA-Seq	C124261	"Mouse BAM alignment file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0095_mouse.STAR.genome.sorted.bam	239557378	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0095_mouse/bam/6949-JMM-0095_mouse.STAR.genome.sorted.bam		4339867de0738d65bafa97fa43e05d69	2025-10-03T12:02:01Z	6949-JMM-0095.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52d050aa-aa8f-4667-bc66-fe57fa8076fa	dg.4DFC/52d050aa-aa8f-4667-bc66-fe57fa8076fa	DNA-Seq	C153598	"VCF with filtered insertion and deletion calls with dbSNP IDs. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID"	Sample	C70699	6949-JMM-0072_INDEL_filtered_dbsnpID.vcf	1789774	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0072/6949-JMM-0072_INDEL_filtered_dbsnpID.vcf		504934af18275edb0736b17dcf836199	2025-10-03T12:02:01Z	6949-JMM-0072.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52db0316-8db0-46ed-9fc8-7d92ccf403a6	dg.4DFC/52db0316-8db0-46ed-9fc8-7d92ccf403a6	DNA-Seq	C153598	GATK CollectTargetPCRMetrics alignment and target QC metrics	Sample	C70699	6949-JMM-0058_FP_CollectTargetedPcrMetrics.txt	15596	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0058_FP/stats/6949-JMM-0058_FP_CollectTargetedPcrMetrics.txt		9a1e26dd9e02129a952ddbbd017e13e5	2025-10-03T12:02:01Z	6949-JMM-0058_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52dcdde2-9737-495e-b233-9cf0632f6a66	dg.4DFC/52dcdde2-9737-495e-b233-9cf0632f6a66	DNA-Seq	C153598	"Plot showing BAF and LogR post correction for logR of the tumour sample with genomic GC content, replication timing used"	Sample	C70699	After_correction_6949-JMM-0037.tumour.png	696093	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/After_correction_6949-JMM-0037.tumour.png		2860c067770a52614f8cd5c622c6b668	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/52ff5151-7161-45c7-84f3-118b0dc01679	dg.4DFC/52ff5151-7161-45c7-84f3-118b0dc01679	DNA-Seq	C153598	"Human deconvovled reads: read 1. Raw reads were quality trimmed with a custom python script, and then mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0039_sorted_human_1.fastq.gz	10382616355	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0039/processed_reads/6949-JMM-0039_sorted_human_1.fastq.gz		ae135f97cd3a3900e6d8a5421e4fe3f1	2025-10-03T12:02:01Z	6949-JMM-0039.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53022a13-938e-4e64-84a0-e36b339e601e	dg.4DFC/53022a13-938e-4e64-84a0-e36b339e601e	DNA-Seq	C153598	Log file summarizing general sample QC metrics	Sample	C70699	6949-JMM-0037_summary_stats.txt	725	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0037/stats/6949-JMM-0037_summary_stats.txt		8fd925aec53a745b86a44cde1ffa1dbc	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/5311f333-06cf-4254-b416-2daa680215fc	dg.4DFC/5311f333-06cf-4254-b416-2daa680215fc	DNA-Seq	C153598	Log file from GATK BaseRecalibrator	Sample	C70699	6949-JMM-0054_FP_recal_data.table	219799	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0054_FP/stats/6949-JMM-0054_FP_recal_data.table		6ae45730d9957126aad48277d6d118de	2025-10-03T12:02:01Z	6949-JMM-0054_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/534dce29-5e2b-48fe-b20a-9c8181f397ad	dg.4DFC/534dce29-5e2b-48fe-b20a-9c8181f397ad	RNA-Seq	C124261	"Human BAM alignment file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0108_human.transcript.sorted.bam	5390267345	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0108_human/bam/6949-JMM-0108_human.transcript.sorted.bam		ee29873dfa75166bc640221b2e84952a	2025-10-03T12:02:01Z	6949-JMM-0108.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/535f15bd-dba6-49a3-bcb0-9c33ed560d7d	dg.4DFC/535f15bd-dba6-49a3-bcb0-9c33ed560d7d	RNA-Seq	C124261	"Mouse deconvovled reads: read 2. Raw reads were quality and adapter trimmed with FastP, mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0095_sorted_mouse_2.fastq.gz	116439283	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0095/processed_reads/6949-JMM-0095_sorted_mouse_2.fastq.gz		0acff5b5e89ef3611adbd15fe30fe5b5	2025-10-03T12:02:01Z	6949-JMM-0095.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53667a5a-066a-4ead-8e02-a68720a8e51d	dg.4DFC/53667a5a-066a-4ead-8e02-a68720a8e51d	DNA-Seq	C153598	BAM index file for BAM derived from raw reads trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK	Sample	C70699	6949-JMM-0050_realigned_BQSR.bai	6987272	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0050/bam/6949-JMM-0050_realigned_BQSR.bai		3989d3a91c85e0827c826c2e3437b869	2025-10-03T12:02:01Z	6949-JMM-0050.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/5366cb6f-44ab-4b17-a14f-cc8867ef4fd6	dg.4DFC/5366cb6f-44ab-4b17-a14f-cc8867ef4fd6	DNA-Seq	C153598	BAM index file for BAM derived from raw reads trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK	Sample	C70699	6949-JMM-0071_realigned_BQSR.bai	6962392	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0071/bam/6949-JMM-0071_realigned_BQSR.bai		3a14863a96dd7846aee3df9ca06368b0	2025-10-03T12:02:01Z	6949-JMM-0071.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/538071c0-ee96-46fb-8136-1717c63ae70b	dg.4DFC/538071c0-ee96-46fb-8136-1717c63ae70b	DNA-Seq	C153598	Log file from GATK BaseRecalibrator	Sample	C70699	6949-JMM-0062_recal_data.table	98030	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0062/stats/6949-JMM-0062_recal_data.table		b03af9d1c04179a1abb6d7c59b5e5c22	2025-10-03T12:02:01Z	6949-JMM-0062.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/538f8542-d448-451d-813d-6a072706d23b	dg.4DFC/538f8542-d448-451d-813d-6a072706d23b	DNA-Seq	C153598	Python filtering script metrics	Sample	C70699	6949-JMM-0050_R1.fastq.gz_6949-JMM-0050_R2.fastq.gz_stat	499	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0050/stats/6949-JMM-0050_R1.fastq.gz_6949-JMM-0050_R2.fastq.gz_stat		4bc628eccd7901309077aa84c07e9d35	2025-10-03T12:02:01Z	6949-JMM-0050.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53941293-2f51-44e8-91c0-db8cb4b270ab	dg.4DFC/53941293-2f51-44e8-91c0-db8cb4b270ab	DNA-Seq	C153598	Report summarizing Xenome mouse and human read deconvolution	Sample	C70699	6949-JMM-0038_xenome_stats.txt	803	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0038/stats/6949-JMM-0038_xenome_stats.txt		2e9833a82dbd70486e3733e8788c473c	2025-10-03T12:02:01Z	6949-JMM-0038.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53a3ced3-26c3-400a-9a3a-ca079b0ffa23	dg.4DFC/53a3ced3-26c3-400a-9a3a-ca079b0ffa23	DNA-Seq	C153598	FASTQC HTML report for read 2. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0064_FP_R2_paired_trimmed_fastqc.html	654283	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0064_FP/stats/6949-JMM-0064_FP_R2_paired_trimmed_fastqc.html		603947b7d17d9ef93c2406789bc64e99	2025-10-03T12:02:01Z	6949-JMM-0064_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53a4537b-e6d3-4679-a4cf-7e4082fe0eb8	dg.4DFC/53a4537b-e6d3-4679-a4cf-7e4082fe0eb8	RNA-Seq	C124261	Epstein-Barr virus (EBV) classification score. Model is likely EBV-transformed or is a lymphoma mode if z-score > cutoff threshold of 3	Sample	C70699	6949-JMM-0086_human.EBV_classifier.txt	68	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0086_human/6949-JMM-0086_human.EBV_classifier.txt		03a42c9a65280c27f4fb7e89d87249db	2025-10-03T12:02:01Z	6949-JMM-0086.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53c14621-00d1-4a88-9240-a2894e5fefee	dg.4DFC/53c14621-00d1-4a88-9240-a2894e5fefee	DNA-Seq	C153598	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	Sample	C70699	6949-JMM-0057.segments.txt	1543	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0057.segments.txt		96946b4778461b6127911f09317497f4	2025-10-03T12:02:01Z	6949-JMM-0057.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/53cad572-7505-4f96-b45b-d8ce94358df9	dg.4DFC/53cad572-7505-4f96-b45b-d8ce94358df9	DNA-Seq	C153598	"Plot showing BAF and LogR pre correction for logR of the tumour sample with genomic GC content, replication timing used"	Sample	C70699	Before_correction_6949-JMM-0053.tumour.png	710601	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/Before_correction_6949-JMM-0053.tumour.png		908f32fed8955b95bcbecc14d48e1b37	2025-10-03T12:02:01Z	6949-JMM-0053.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/54097839-7b86-4ee3-9891-e84a63c49c1f	dg.4DFC/54097839-7b86-4ee3-9891-e84a63c49c1f	RNA-Seq	C124261	Mouse Picard CollectRNAseqMetrics QC metrics	Sample	C70699	6949-JMM-0086_mouse_picard_aln_metrics.txt	3094	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0086_mouse/stats/6949-JMM-0086_mouse_picard_aln_metrics.txt		d18ec129adfe14d4fcecea271a65e0df	2025-10-03T12:02:01Z	6949-JMM-0086.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/540a3465-41c4-4fef-8dc0-8eca4f87162e	dg.4DFC/540a3465-41c4-4fef-8dc0-8eca4f87162e	RNA-Seq	C124261	"Human BAM index file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0105_human.STAR.genome.sorted.bam.bai	5063472	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0105_human/bam/6949-JMM-0105_human.STAR.genome.sorted.bam.bai		db614bfd465156d0e54837e1002da3d3	2025-10-03T12:02:01Z	6949-JMM-0105.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/541eaa8a-960f-482f-aff6-368227d11e41	dg.4DFC/541eaa8a-960f-482f-aff6-368227d11e41	DNA-Seq	C153598	"Filtered insertion and deletion calls with dbSNP IDs. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID"	Sample	C70699	6949-JMM-0069_SNP_filtered_dbsnpID.vcf	15837616	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0069/6949-JMM-0069_SNP_filtered_dbsnpID.vcf		b97843efdd3c1ad9fee08d74cb4bca81	2025-10-03T12:02:01Z	6949-JMM-0069.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/5440676a-bec9-41a1-85eb-d74f3d739f5e	dg.4DFC/5440676a-bec9-41a1-85eb-d74f3d739f5e	DNA-Seq	C153598	"Plot showing ASCAT CNV profile. Containins the allele-specific copy-number of all assayed loci (copy-number on the Y-axis vs. the genomic location on the X-axis; for illustrative purposes only, both lines are slightly shifted such that they do not overlap; only probes heterozygous in the germline are shown). These ASCAT profiles allow accurate derivation of gains (which can be further subdivided into, e.g., duplications, triplications, and amplifications), losses (of one or more copies), copy-number-neutral events, and LOH."	Sample	C70699	6949-JMM-0056.ASCATprofile.png	59114	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0056.ASCATprofile.png		22a7039769e5c1ee47615024fec5a219	2025-10-03T12:02:01Z	6949-JMM-0056.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/544f313d-7bc3-445b-bc70-72656e91b0b9	dg.4DFC/544f313d-7bc3-445b-bc70-72656e91b0b9	DNA-Seq	C153598	Plot showing B allele frequency and LogR ratior following Allele-Specific Piecewise Constant Fitting (ASPCF) correction	Sample	C70699	6949-JMM-0068.ASPCF.png	513933	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0068.ASPCF.png		fb696aa7dcd5252aac127ef6b9610184	2025-10-03T12:02:01Z	6949-JMM-0068.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/545bc3bc-232b-4b4f-9490-cc8e23f91493	dg.4DFC/545bc3bc-232b-4b4f-9490-cc8e23f91493	DNA-Seq	C153598	"VCF with SNP, insertions, and deletions from Mutect2 calling and FilterMutectCalls filtering. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls"	Sample	C70699	6949-JMM-0041_mutect2_somatic.filtered.vcf.gz	2754102	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0041/6949-JMM-0041_mutect2_somatic.filtered.vcf.gz		439f8b323e9a6ec9fe02c56911f2c1d9	2025-10-03T12:02:01Z	6949-JMM-0041.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/54860d6b-ad05-4f8c-b8bf-3724928bb54c	dg.4DFC/54860d6b-ad05-4f8c-b8bf-3724928bb54c	DNA-Seq	C153598	"MultiQC image file aggregating FastQC statistics, used in MultiQC plotting"	Sample	C70699	mqc_fastqc_sequence_duplication_levels_plot_1.txt	4211	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/multiqc/multiqc_data/mqc_fastqc_sequence_duplication_levels_plot_1.txt		8a8edec6144e21f25044c520b3a90c96	2025-10-03T12:02:01Z	6949-JMM-0046.pdx.samp | 6949-JMM-0065.pdx.samp | 6949-JMM-0066.pdx.samp | 6949-JMM-0041.pdx.samp | 6949-JMM-0072.pdx.samp | 6949-JMM-0067.pdx.samp | 6949-JMM-0040.pdx.samp | 6949-JMM-0042.pdx.samp | 6949-JMM-0064.pdx.samp | 6949-JMM-0039.pdx.samp | 6949-JMM-0058.pdx.samp | 6949-JMM-0038.pdx.samp | 6949-JMM-0051.pdx.samp | 6949-JMM-0049.pdx.samp | 6949-JMM-0054.pdx.samp | 6949-JMM-0060.pdx.samp | 6949-JMM-0053.pdx.samp | 6949-JMM-0068.pdx.samp | 6949-JMM-0062.pdx.samp | 6949-JMM-0045.pdx.samp | 6949-JMM-0061.pdx.samp | 6949-JMM-0050.pdx.samp | 6949-JMM-0057.pdx.samp | 6949-JMM-0069.pdx.samp | 6949-JMM-0047.pdx.samp | 6949-JMM-0071.pdx.samp | 6949-JMM-0044.pdx.samp | 6949-JMM-0055.pdx.samp | 6949-JMM-0056.pdx.samp | 6949-JMM-0052.pdx.samp | 6949-JMM-0043.pdx.samp | 6949-JMM-0037.pdx.samp | 6949-JMM-0063.pdx.samp | 6949-JMM-0070.pdx.samp | 6949-JMM-0059.pdx.samp	phs003163	phs003163.v1.p1
