type	genomic_info_id	design_description	file.file_id	instrument_model	library_id	library_layout	library_layout_concept_code	library_selection	library_selection_concept_code	library_source_material	library_source_material_concept_code	library_source_molecule	library_source_molecule_concept_code	library_strategy	library_strategy_concept_code	number_of_reads	platform	platform_concept_code	reference_genome_assembly	reporter_label
genomic_info	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e_HALB3016757_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e	Illumina NovaSeq	HALB3016757	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e_HALB3016758_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e	Illumina NovaSeq	HALB3016758	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e_HALB3016759_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1439f474-ed21-429d-9fc1-160d97ea150e	Illumina NovaSeq	HALB3016759	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/143ddb9a-c394-4dca-a0b5-3c90e2399e07_HALB3016759_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/143ddb9a-c394-4dca-a0b5-3c90e2399e07	Illumina NovaSeq	HALB3016759	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14467fb3-d6ce-4efd-a44d-073d6d6067fc_HALB3016724_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/14467fb3-d6ce-4efd-a44d-073d6d6067fc	Illumina NovaSeq	HALB3016724	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/144d3d6c-62f9-49a1-bc3b-447924596a56_HALB3023510_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/144d3d6c-62f9-49a1-bc3b-447924596a56	Illumina NovaSeq	HALB3023510	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1452ac1c-0ce4-4743-9845-520af238c241_HALB3016748_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1452ac1c-0ce4-4743-9845-520af238c241	Illumina NovaSeq	HALB3016748	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14595079-f7b7-489f-bdc0-589d50724bec_HALB3023523_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/14595079-f7b7-489f-bdc0-589d50724bec	Illumina NovaSeq	HALB3023523	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/146a1437-99fb-4297-9ca8-721ee1ba44cc_HALB3016753_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/146a1437-99fb-4297-9ca8-721ee1ba44cc	Illumina NovaSeq	HALB3016753	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/148d734b-df09-4c02-b23b-e54bccd6cf14_HALB3023526_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/148d734b-df09-4c02-b23b-e54bccd6cf14	Illumina NovaSeq	HALB3023526	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14ad9842-781f-443d-989f-78fb504b14df_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/14ad9842-781f-443d-989f-78fb504b14df	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295	187786021	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14cfac4c-e61b-4d44-9837-422b87cc432c_HALB3023506_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/14cfac4c-e61b-4d44-9837-422b87cc432c	Illumina NovaSeq	HALB3023506	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14cfe02f-0436-4b73-8cde-71a3036c2511_HALB3016728_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/14cfe02f-0436-4b73-8cde-71a3036c2511	Illumina NovaSeq	HALB3016728	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/14f6d91b-03a1-4a38-953b-b16cd23b180c_HALB3016734_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/14f6d91b-03a1-4a38-953b-b16cd23b180c	Illumina NovaSeq	HALB3016734	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/151518d7-a324-46fe-9639-8c27618f6da2_HALB3023521_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/151518d7-a324-46fe-9639-8c27618f6da2	Illumina NovaSeq	HALB3023521	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/152e43c0-e612-4d63-a70f-8368005119af_HALB3024930_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/152e43c0-e612-4d63-a70f-8368005119af	Illumina NovaSeq	HALB3024930	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/153008f1-6a2f-41ce-bde4-2464089d2255_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/153008f1-6a2f-41ce-bde4-2464089d2255	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295	184440190	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1565ce05-b50c-416f-8654-98d757c32e1a_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1565ce05-b50c-416f-8654-98d757c32e1a	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	411.501344
genomic_info	dg.4DFC/1577bd44-0b1e-4dc0-8cc4-94e708cd0145_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1577bd44-0b1e-4dc0-8cc4-94e708cd0145	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/15f05ecd-3ec0-4695-9ac5-1161ede0d02e_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/15f05ecd-3ec0-4695-9ac5-1161ede0d02e	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/15fb48c8-3c98-436d-b5e7-9fc35b979212_HALB3016755_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/15fb48c8-3c98-436d-b5e7-9fc35b979212	Illumina NovaSeq	HALB3016755	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/16099690-76aa-4861-ae09-dc48fe5542ef_HALB3016726_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/16099690-76aa-4861-ae09-dc48fe5542ef	Illumina NovaSeq	HALB3016726	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/160d3887-b5d3-4336-bb88-28fa0e3b5876_HALB3023525_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/160d3887-b5d3-4336-bb88-28fa0e3b5876	Illumina NovaSeq	HALB3023525	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023498_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023498	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023504_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023504	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023510_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023510	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023516_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023516	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023522_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023522	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31_HALB3023528_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/164af287-89b7-4aeb-8fc2-51fc5facca31	Illumina NovaSeq	HALB3023528	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/16566d36-ce87-4144-813e-788df871d328_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/16566d36-ce87-4144-813e-788df871d328	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295	202597884	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1663d8d5-52e5-42f4-9255-e726111345ce_HALB3016740_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1663d8d5-52e5-42f4-9255-e726111345ce	Illumina NovaSeq	HALB3016740	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1667e45e-1499-4efa-b037-94ffffa30601_HALB3016750_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/1667e45e-1499-4efa-b037-94ffffa30601	Illumina NovaSeq	HALB3016750	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024918_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024918	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024921_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024921	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024922_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024922	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024923_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024923	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024928_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024928	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024930_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024930	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024931_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024931	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024932_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024932	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024933_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024933	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024936_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024936	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024938_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024938	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024941_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024941	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024943_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024943	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024945_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024945	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024946_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024946	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024947_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024947	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024948_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024948	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024949_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024949	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024950_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024950	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024951_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024951	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad_HALB3024952_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/1668d8d9-ab3f-4f0e-b06f-04089cc029ad	Illumina NovaSeq	HALB3024952	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
