type	genomic_info_id	design_description	platform	bases	library_layout	coverage	file.file_id	sequence_alignment_software	number_of_reads	library_selection	reference_genome_assembly	avg_read_length	methylation_platform	library_source	reporter_label	instrument_model	library_id	library_strategy	custom_assembly_fasta_file_for_alignment	library_source_molecule
genomic_info	61c3e9c6e722267a17a920ae_27-538899-AMPureD:4	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/dcbc3eb1-cea5-57b4-91fe-26d8abbdfa26	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:4	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9cde722267a17a920b4_27-538899-AMPureD:11	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/90a6e41e-5392-5c62-95b3-c48d2486c8b1	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:11	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9d3e722267a17a920ba_27-538899-AMPureC:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/ea4889c6-7ced-5263-a37d-1838a34f58df	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureC:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9d9e722267a17a920c0_27-538899-AMPureC:7	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/39be21bc-2287-57bf-8bc5-b7c117a18215	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureC:7	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9dfe722267a17a920c6_27-538899-AMPureE:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/081a7e98-7f27-5699-acbf-68304ec97574	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9e5e722267a17a920cc_27-538899-AMPureH:3	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/ef6e7004-4066-5b24-83a2-d4f294d47657	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureH:3	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9ebe722267a17a920d2_27-538899-AMPureE:4	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/c7ec57ee-e84b-5d6d-9f1b-d772d2172387	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:4	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9f1e722267a17a920de_27-538899-AMPureE:11	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/4fc21893-2233-5ee4-8c58-f6e4eb8f849b	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:11	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9f8e722267a17a920e4_27-538899-AMPureD:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/b7e82ca8-c718-5e99-af3b-3a1e3d6a88f5	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3e9fee722267a17a920ea_27-538899-AMPureE:12	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/21a51fb5-13f3-59c6-988e-35e7987be801	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:12	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea04e722267a17a920f0_27-538899-AMPureB:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/edada861-fa01-5dfd-bcd1-732cbb78dbdf	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureB:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea0ae722267a17a921aa_27-538899-AMPureG:8	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/f9194d07-4b2a-5edb-bf3e-c26287a5745b	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureG:8	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea10e722267a17a92264_27-538899-AMPureA:3	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/f915b434-7e41-5f8a-8d1d-de73d859b2ef	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureA:3	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea16e722267a17a9226a_27-538899-AMPureB:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/0bdb06ee-11e5-574e-a8f1-cedeb74bef32	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureB:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea1ce722267a17a92270_27-538899-AMPureF:4	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/c318aae4-4ff6-5140-81da-790d8f764301	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureF:4	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea22e722267a17a92276_27-538899-AMPureE:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/66b51148-e4db-52b6-9c14-17f4563bc459	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea29e722267a17a92330_27-538899-AMPureA:12	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/6f45232f-11c3-5eef-aaaf-0e645b8602d4	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureA:12	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea2fe722267a17a92336_27-538899-AMPureD:7	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/7376f1bd-8a64-50bb-a47e-ae781f55a698	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:7	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea35e722267a17a9233c_27-538899-AMPureC:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/3b2178c4-5679-5a76-98ff-eb17b471c9ac	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureC:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea3be722267a17a92342_27-538899-AMPureH:8	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/48c14fa5-a9f2-54f1-b0b5-771e1eb05c0c	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureH:8	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea41e722267a17a92348_27-538899-AMPureB:3	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/2bc84378-c503-5be7-9850-473993563735	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureB:3	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea47e722267a17a92402_27-538899-AMPureC:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/490aeb49-6531-53ef-9b16-286de3bc8ada	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureC:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea4ee722267a17a92408_27-538899-AMPureA:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/b995313e-f6e4-5782-a73e-3f47fd03c4ab	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureA:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea54e722267a17a9240e_27-538899-AMPureF:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/bb3d5ced-30c3-5b19-9f9e-302cddbc5208	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureF:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea5ae722267a17a92414_27-538899-AMPureB:12	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/9f92690c-78d7-5a8d-99e6-a5cfd77573db	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureB:12	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea60e722267a17a9241a_27-538899-AMPureE:7	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/8f3acbd9-286a-527f-ad3f-42b0b01f83b1	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureE:7	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea66e722267a17a924d4_27-538899-AMPureD:1	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/75bcb8cb-9aa3-5035-ae00-b970ed981d33	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:1	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea6ce722267a17a924da_27-538899-AMPureD:2	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/4013507a-79a9-5677-9eca-9b7f18886f62	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureD:2	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	61c3ea73e722267a17a92594_27-538899-AMPureF:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/90602e11-18c7-53a5-80b3-2d1daf0b5e2e	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-538899-AMPureF:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
