reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7044dfc2-03d2-11ef-967f-838cda8e5512	dg.4DFC/7044dfc2-03d2-11ef-967f-838cda8e5512
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704504d4-03d2-11ef-b841-37685ba558b9	dg.4DFC/704504d4-03d2-11ef-b841-37685ba558b9
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70452a5e-03d2-11ef-879d-4f5caeaf5e5b	dg.4DFC/70452a5e-03d2-11ef-879d-4f5caeaf5e5b
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70454f48-03d2-11ef-b866-b39e968a15f8	dg.4DFC/70454f48-03d2-11ef-b866-b39e968a15f8
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70457388-03d2-11ef-86e6-e38a69eee809	dg.4DFC/70457388-03d2-11ef-86e6-e38a69eee809
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7045982c-03d2-11ef-a4eb-9f4956adc5b5	dg.4DFC/7045982c-03d2-11ef-a4eb-9f4956adc5b5
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70466784-03d2-11ef-8d85-a32df6029f51	dg.4DFC/70466784-03d2-11ef-8d85-a32df6029f51
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70468d36-03d2-11ef-80e7-1fba8b8564ed	dg.4DFC/70468d36-03d2-11ef-80e7-1fba8b8564ed
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7046b2f2-03d2-11ef-8872-6b1ab554b172	dg.4DFC/7046b2f2-03d2-11ef-8872-6b1ab554b172
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7046d944-03d2-11ef-8d8b-47fb050d197a	dg.4DFC/7046d944-03d2-11ef-8d8b-47fb050d197a
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7047000e-03d2-11ef-a311-a3f885b59889	dg.4DFC/7047000e-03d2-11ef-a311-a3f885b59889
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704724c6-03d2-11ef-ac54-2fdc9b51e125	dg.4DFC/704724c6-03d2-11ef-ac54-2fdc9b51e125
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70474a8c-03d2-11ef-9a3f-176b0b78d119	dg.4DFC/70474a8c-03d2-11ef-9a3f-176b0b78d119
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70476fc6-03d2-11ef-a9c7-5bf2cebcfc2e	dg.4DFC/70476fc6-03d2-11ef-a9c7-5bf2cebcfc2e
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704796ae-03d2-11ef-887f-430040f57087	dg.4DFC/704796ae-03d2-11ef-887f-430040f57087
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7047bc38-03d2-11ef-8e56-a30072b383a8	dg.4DFC/7047bc38-03d2-11ef-8e56-a30072b383a8
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7047e082-03d2-11ef-b945-d3ba6f617003	dg.4DFC/7047e082-03d2-11ef-b945-d3ba6f617003
Not specified in data	WXS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70480530-03d2-11ef-a2f1-2bf6735784c6	dg.4DFC/70480530-03d2-11ef-a2f1-2bf6735784c6
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704829a2-03d2-11ef-9d47-83624dbaeb44	dg.4DFC/704829a2-03d2-11ef-9d47-83624dbaeb44
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70485134-03d2-11ef-b333-8f7275940acf	dg.4DFC/70485134-03d2-11ef-b333-8f7275940acf
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704875ec-03d2-11ef-9f3a-37e6a9dd2d21	dg.4DFC/704875ec-03d2-11ef-9f3a-37e6a9dd2d21
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70489aae-03d2-11ef-85cb-178fbc4aba7f	dg.4DFC/70489aae-03d2-11ef-85cb-178fbc4aba7f
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7048bfde-03d2-11ef-8be7-4ba53b16d434	dg.4DFC/7048bfde-03d2-11ef-8be7-4ba53b16d434
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7048e752-03d2-11ef-a8af-6bb5372164db	dg.4DFC/7048e752-03d2-11ef-a8af-6bb5372164db
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/70490be2-03d2-11ef-a92c-d389cb833536	dg.4DFC/70490be2-03d2-11ef-a92c-d389cb833536
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/704930cc-03d2-11ef-8586-9ba85e84c88a	dg.4DFC/704930cc-03d2-11ef-8586-9ba85e84c88a
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70495638-03d2-11ef-abc7-7b96c324d33b	dg.4DFC/70495638-03d2-11ef-abc7-7b96c324d33b
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70497b5e-03d2-11ef-bfc3-eb040e2f08a3	dg.4DFC/70497b5e-03d2-11ef-bfc3-eb040e2f08a3
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70499fbc-03d2-11ef-8ca5-eb86936dad1e	dg.4DFC/70499fbc-03d2-11ef-8ca5-eb86936dad1e
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7049c46a-03d2-11ef-a3cf-4fcf94e18b30	dg.4DFC/7049c46a-03d2-11ef-a3cf-4fcf94e18b30
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7049e936-03d2-11ef-add0-abebed551716	dg.4DFC/7049e936-03d2-11ef-add0-abebed551716
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704a117c-03d2-11ef-87f8-2365a5e16596	dg.4DFC/704a117c-03d2-11ef-87f8-2365a5e16596
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704a35e4-03d2-11ef-a0a1-2f2e78195aff	dg.4DFC/704a35e4-03d2-11ef-a0a1-2f2e78195aff
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704a5b0a-03d2-11ef-ae1a-478c7417ea25	dg.4DFC/704a5b0a-03d2-11ef-ae1a-478c7417ea25
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704a7fc2-03d2-11ef-88b0-d75e922324c0	dg.4DFC/704a7fc2-03d2-11ef-88b0-d75e922324c0
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704aa678-03d2-11ef-a1cf-eb9824d32dda	dg.4DFC/704aa678-03d2-11ef-a1cf-eb9824d32dda
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704acafe-03d2-11ef-a340-7b69943a5f63	dg.4DFC/704acafe-03d2-11ef-a340-7b69943a5f63
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704aef5c-03d2-11ef-9a87-5797817c84eb	dg.4DFC/704aef5c-03d2-11ef-9a87-5797817c84eb
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704b14aa-03d2-11ef-a231-cf6809afef23	dg.4DFC/704b14aa-03d2-11ef-a231-cf6809afef23
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704b39d0-03d2-11ef-a8f0-57937d7f78ec	dg.4DFC/704b39d0-03d2-11ef-a8f0-57937d7f78ec
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704b5e4c-03d2-11ef-91ea-d7993513a010	dg.4DFC/704b5e4c-03d2-11ef-91ea-d7993513a010
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704b87e6-03d2-11ef-a8d7-2fe87550a035	dg.4DFC/704b87e6-03d2-11ef-a8d7-2fe87550a035
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704bae74-03d2-11ef-88bb-cff5ef42a170	dg.4DFC/704bae74-03d2-11ef-88bb-cff5ef42a170
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704bd318-03d2-11ef-b898-e3e93d5133dd	dg.4DFC/704bd318-03d2-11ef-b898-e3e93d5133dd
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704bf910-03d2-11ef-8fc0-7fa351f963cf	dg.4DFC/704bf910-03d2-11ef-8fc0-7fa351f963cf
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704c1daa-03d2-11ef-9349-bb3296b092a0	dg.4DFC/704c1daa-03d2-11ef-9349-bb3296b092a0
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704c4258-03d2-11ef-952d-cf9c17aabcfd	dg.4DFC/704c4258-03d2-11ef-952d-cf9c17aabcfd
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704c677e-03d2-11ef-83af-7f917aa55321	dg.4DFC/704c677e-03d2-11ef-83af-7f917aa55321
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704c8ce0-03d2-11ef-9600-6b932259a09e	dg.4DFC/704c8ce0-03d2-11ef-9600-6b932259a09e
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704cb33c-03d2-11ef-ad0d-576c59929408	dg.4DFC/704cb33c-03d2-11ef-ad0d-576c59929408
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704cd7cc-03d2-11ef-a779-03588c18972c	dg.4DFC/704cd7cc-03d2-11ef-a779-03588c18972c
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704cfcfc-03d2-11ef-8a76-1b6d67814824	dg.4DFC/704cfcfc-03d2-11ef-8a76-1b6d67814824
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704d238a-03d2-11ef-8a61-ef1f548cc2f7	dg.4DFC/704d238a-03d2-11ef-8a61-ef1f548cc2f7
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704d49dc-03d2-11ef-9649-af42eb359e9d	dg.4DFC/704d49dc-03d2-11ef-9649-af42eb359e9d
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704d6ef8-03d2-11ef-8a68-dfe3e1670fe8	dg.4DFC/704d6ef8-03d2-11ef-8a68-dfe3e1670fe8
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704d9428-03d2-11ef-863f-978346098432	dg.4DFC/704d9428-03d2-11ef-863f-978346098432
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704db980-03d2-11ef-bb85-970b29d20699	dg.4DFC/704db980-03d2-11ef-bb85-970b29d20699
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704dde1a-03d2-11ef-acc3-67182752b0cb	dg.4DFC/704dde1a-03d2-11ef-acc3-67182752b0cb
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704e0368-03d2-11ef-b2df-ef6b4cafd486	dg.4DFC/704e0368-03d2-11ef-b2df-ef6b4cafd486
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704e285c-03d2-11ef-881e-e3d850703ea9	dg.4DFC/704e285c-03d2-11ef-881e-e3d850703ea9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704e5016-03d2-11ef-8002-b7901e46c466	dg.4DFC/704e5016-03d2-11ef-8002-b7901e46c466
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704e7866-03d2-11ef-bad5-df1a92c7ef31	dg.4DFC/704e7866-03d2-11ef-bad5-df1a92c7ef31
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704e9d32-03d2-11ef-bca0-073205f13207	dg.4DFC/704e9d32-03d2-11ef-bca0-073205f13207
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704ec230-03d2-11ef-8e25-77a8765a4031	dg.4DFC/704ec230-03d2-11ef-8e25-77a8765a4031
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704ee7b0-03d2-11ef-b4d0-93feac62ead9	dg.4DFC/704ee7b0-03d2-11ef-b4d0-93feac62ead9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704f0df8-03d2-11ef-ad83-ff6840fb23a6	dg.4DFC/704f0df8-03d2-11ef-ad83-ff6840fb23a6
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704f3288-03d2-11ef-bd71-ffdd8b70e3d7	dg.4DFC/704f3288-03d2-11ef-bd71-ffdd8b70e3d7
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704f5740-03d2-11ef-9823-7b571febb4ca	dg.4DFC/704f5740-03d2-11ef-9823-7b571febb4ca
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704f7ba8-03d2-11ef-a1dc-b36a2661d902	dg.4DFC/704f7ba8-03d2-11ef-a1dc-b36a2661d902
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704fa3da-03d2-11ef-a775-3b485c5a1b3d	dg.4DFC/704fa3da-03d2-11ef-a775-3b485c5a1b3d
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704fc888-03d2-11ef-910b-af98b740541e	dg.4DFC/704fc888-03d2-11ef-910b-af98b740541e
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/704fecd2-03d2-11ef-a1a3-23828120cdfa	dg.4DFC/704fecd2-03d2-11ef-a1a3-23828120cdfa
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7050128e-03d2-11ef-89d4-bbf6e420c94a	dg.4DFC/7050128e-03d2-11ef-89d4-bbf6e420c94a
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705038ae-03d2-11ef-a298-3fbdee13b185	dg.4DFC/705038ae-03d2-11ef-a298-3fbdee13b185
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70505d3e-03d2-11ef-b06d-ebd976fbabae	dg.4DFC/70505d3e-03d2-11ef-b06d-ebd976fbabae
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70508296-03d2-11ef-af48-bbf37a8787d8	dg.4DFC/70508296-03d2-11ef-af48-bbf37a8787d8
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7050a794-03d2-11ef-bc58-cbc8a0451883	dg.4DFC/7050a794-03d2-11ef-bc58-cbc8a0451883
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7050cd3c-03d2-11ef-9533-b30aafd42a17	dg.4DFC/7050cd3c-03d2-11ef-9533-b30aafd42a17
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7050f212-03d2-11ef-97bf-eb3bed9aca95	dg.4DFC/7050f212-03d2-11ef-97bf-eb3bed9aca95
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70511698-03d2-11ef-a70b-dff41d3300bd	dg.4DFC/70511698-03d2-11ef-a70b-dff41d3300bd
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70513b46-03d2-11ef-89a9-a30e548d498a	dg.4DFC/70513b46-03d2-11ef-89a9-a30e548d498a
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7051612a-03d2-11ef-9635-33ece4873cfe	dg.4DFC/7051612a-03d2-11ef-9635-33ece4873cfe
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70518678-03d2-11ef-a297-73946eda0d48	dg.4DFC/70518678-03d2-11ef-a297-73946eda0d48
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7051ab1c-03d2-11ef-a472-67adb8028c99	dg.4DFC/7051ab1c-03d2-11ef-a472-67adb8028c99
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7051d038-03d2-11ef-9a93-5f1257776227	dg.4DFC/7051d038-03d2-11ef-9a93-5f1257776227
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7051f612-03d2-11ef-98f2-bfeddb1461c8	dg.4DFC/7051f612-03d2-11ef-98f2-bfeddb1461c8
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70521b60-03d2-11ef-abe0-bfc01feba709	dg.4DFC/70521b60-03d2-11ef-abe0-bfc01feba709
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70523ff0-03d2-11ef-807d-73d201e65ad5	dg.4DFC/70523ff0-03d2-11ef-807d-73d201e65ad5
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705264a8-03d2-11ef-95aa-a34d847fced9	dg.4DFC/705264a8-03d2-11ef-95aa-a34d847fced9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7052896a-03d2-11ef-a80f-075ef51144a9	dg.4DFC/7052896a-03d2-11ef-a80f-075ef51144a9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7052b138-03d2-11ef-9b86-7b6db12bbda4	dg.4DFC/7052b138-03d2-11ef-9b86-7b6db12bbda4
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7052d712-03d2-11ef-8bc9-5fae710d13b9	dg.4DFC/7052d712-03d2-11ef-8bc9-5fae710d13b9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7052fc24-03d2-11ef-9f1e-bb065b441ba9	dg.4DFC/7052fc24-03d2-11ef-9f1e-bb065b441ba9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705320be-03d2-11ef-a60e-5bfc2df00078	dg.4DFC/705320be-03d2-11ef-a60e-5bfc2df00078
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70534706-03d2-11ef-8cdd-03c17a73d719	dg.4DFC/70534706-03d2-11ef-8cdd-03c17a73d719
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70536bf0-03d2-11ef-bf33-9f18643a6947	dg.4DFC/70536bf0-03d2-11ef-bf33-9f18643a6947
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70539116-03d2-11ef-9815-37682d8bbeea	dg.4DFC/70539116-03d2-11ef-9815-37682d8bbeea
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7053bc5e-03d2-11ef-a7bb-2f9171577a15	dg.4DFC/7053bc5e-03d2-11ef-a7bb-2f9171577a15
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7053e422-03d2-11ef-a9f5-a35488eb6f43	dg.4DFC/7053e422-03d2-11ef-a9f5-a35488eb6f43
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705408ee-03d2-11ef-8196-0fbacf3ef83b	dg.4DFC/705408ee-03d2-11ef-8196-0fbacf3ef83b
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70542fb8-03d2-11ef-9fd1-b312a156e745	dg.4DFC/70542fb8-03d2-11ef-9fd1-b312a156e745
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705454b6-03d2-11ef-8c3f-8f8fa1d137a9	dg.4DFC/705454b6-03d2-11ef-8c3f-8f8fa1d137a9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70547aae-03d2-11ef-b05d-3392a04f7488	dg.4DFC/70547aae-03d2-11ef-b05d-3392a04f7488
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70549f52-03d2-11ef-aeeb-dfd5632f7b5b	dg.4DFC/70549f52-03d2-11ef-aeeb-dfd5632f7b5b
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7054c3ce-03d2-11ef-b2c9-4f72a4f85d9f	dg.4DFC/7054c3ce-03d2-11ef-b2c9-4f72a4f85d9f
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7054e8f4-03d2-11ef-aa65-4feba28f53e9	dg.4DFC/7054e8f4-03d2-11ef-aa65-4feba28f53e9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70550ea6-03d2-11ef-b621-472b98230244	dg.4DFC/70550ea6-03d2-11ef-b621-472b98230244
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70553430-03d2-11ef-abbe-bf6703f718ce	dg.4DFC/70553430-03d2-11ef-abbe-bf6703f718ce
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7055591a-03d2-11ef-913f-53a688feb9b6	dg.4DFC/7055591a-03d2-11ef-913f-53a688feb9b6
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70557dc8-03d2-11ef-b11d-7f48155cb4b9	dg.4DFC/70557dc8-03d2-11ef-b11d-7f48155cb4b9
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7055a37a-03d2-11ef-8d6a-ef407ff7be4f	dg.4DFC/7055a37a-03d2-11ef-8d6a-ef407ff7be4f
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7055c7f6-03d2-11ef-a790-331c81238346	dg.4DFC/7055c7f6-03d2-11ef-a790-331c81238346
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7055ecae-03d2-11ef-b260-ef89d46c49ed	dg.4DFC/7055ecae-03d2-11ef-b260-ef89d46c49ed
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705611e8-03d2-11ef-839b-4707a55e7f0f	dg.4DFC/705611e8-03d2-11ef-839b-4707a55e7f0f
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70563786-03d2-11ef-8f83-1beecb5b10e1	dg.4DFC/70563786-03d2-11ef-8f83-1beecb5b10e1
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/70565c2a-03d2-11ef-95f3-1f61509432ee	dg.4DFC/70565c2a-03d2-11ef-95f3-1f61509432ee
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/705681be-03d2-11ef-a3f7-2ff0122c6030	dg.4DFC/705681be-03d2-11ef-a3f7-2ff0122c6030
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7056a798-03d2-11ef-93d1-c3101417db16	dg.4DFC/7056a798-03d2-11ef-93d1-c3101417db16
Not specified in data	WXS	Paired-End	Genomic	other	Not specified in data	Not specified in data	genomic_info	dg.4DFC/7056ccfa-03d2-11ef-93b8-a7cb7ec65cdd	dg.4DFC/7056ccfa-03d2-11ef-93b8-a7cb7ec65cdd
