id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	study	total_number_of_input_cells	updated	type
phs002504::UPN0969_6LU8886_guth_na_Mseq_R2_001.fastq.gz	phs002504::6LU8886				['phs002504']	['/programs/phs002504']												dg.4DFC/1a49410e-576b-4523-9cc4-498b8455890e	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN0969_6LU8886_guth_na_Mseq_R2_001.fastq.gz	2354494892	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0969_6LU8886_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU8886.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	5b79a5703f1e689da7c849148dfa8216	150		Illumina					UPN0969_6LU8886_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN0969_6LU8886_guth_na_PG_R1_001.fastq.gz	phs002504::6LU8886				['phs002504']	['/programs/phs002504']												dg.4DFC/b2ed556c-1625-4bfa-8864-b6a1897c1fb2	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN0969_6LU8886_guth_na_PG_R1_001.fastq.gz	609020791	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0969_6LU8886_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		6LU8886.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	5d2df365df23a5b68a76e10606da3d09	150		Illumina					UPN0969_6LU8886_guth_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN0969_6LU8886_guth_na_PG_R2_001.fastq.gz	phs002504::6LU8886				['phs002504']	['/programs/phs002504']												dg.4DFC/fe1d00e4-21ae-47d6-9e03-936c445a8243	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN0969_6LU8886_guth_na_PG_R2_001.fastq.gz	722113108	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0969_6LU8886_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		6LU8886.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	c4c843a755e3adc5ffdc9fcdbbd09ed0	150		Illumina					UPN0969_6LU8886_guth_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN0969_HM1471_preTx_na_PG_R1_001.fastq.gz	phs002504::HM1471				['phs002504']	['/programs/phs002504']												dg.4DFC/fb165d56-9eb5-4e99-87c2-09188678df62	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN0969_HM1471_preTx_na_PG_R1_001.fastq.gz	9815845	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0969_HM1471_preTx_na_PG_R1_001.fastq.gz	Illumina MiSeq		HM1471.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1d7aac41f48ff0ad4a2e43e324213b6f	150		Illumina					UPN0969_HM1471_preTx_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN0969_HM1471_preTx_na_PG_R2_001.fastq.gz	phs002504::HM1471				['phs002504']	['/programs/phs002504']												dg.4DFC/b1b67fa7-3d40-4ce6-9a0a-7cd78b70283c	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN0969_HM1471_preTx_na_PG_R2_001.fastq.gz	10045901	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN0969_HM1471_preTx_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM1471.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	4a8c2a884d199e861f9088be3dbc0231	150		Illumina					UPN0969_HM1471_preTx_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1043_6LUB889_guth_na_Mseq_R1_001.fastq.gz	phs002504::6LUB889				['phs002504']	['/programs/phs002504']												dg.4DFC/0c7e7670-28f5-43ff-a3a9-0e74652c91c8	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN1043_6LUB889_guth_na_Mseq_R1_001.fastq.gz	2414565690	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1043_6LUB889_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6LUB889.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	ad264d5936eb3c67492cca704b64dd19	150		Illumina					UPN1043_6LUB889_guth_na_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1043_6LUB889_guth_na_Mseq_R2_001.fastq.gz	phs002504::6LUB889				['phs002504']	['/programs/phs002504']												dg.4DFC/80c67070-8ddc-497f-b0d6-f5a58a120f50	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN1043_6LUB889_guth_na_Mseq_R2_001.fastq.gz	2465919630	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1043_6LUB889_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LUB889.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	a107954616a3ac2ec10b79820a73b4d0	150		Illumina					UPN1043_6LUB889_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1043_6LUB889_guth_na_PG_R1_001.fastq.gz	phs002504::6LUB889				['phs002504']	['/programs/phs002504']												dg.4DFC/12f802c9-1b2a-4c6a-b42a-e53b6d63bf36	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN1043_6LUB889_guth_na_PG_R1_001.fastq.gz	619258101	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1043_6LUB889_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		6LUB889.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	dba8d3338c9c2924a1217698bd420ead	150		Illumina					UPN1043_6LUB889_guth_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1043_6LUB889_guth_na_PG_R2_001.fastq.gz	phs002504::6LUB889				['phs002504']	['/programs/phs002504']												dg.4DFC/cb053032-9063-4f89-8891-f497134852e6	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN1043_6LUB889_guth_na_PG_R2_001.fastq.gz	726623884	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1043_6LUB889_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		6LUB889.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	296790f148c64194622365743c3a256b	150		Illumina					UPN1043_6LUB889_guth_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_6LU4891_guth_na_Mseq_R1_001.fastq.gz	phs002504::6LU4891				['phs002504']	['/programs/phs002504']												dg.4DFC/586dcb10-b1fd-45d5-b961-983caf14c374	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN1070_6LU4891_guth_na_Mseq_R1_001.fastq.gz	2478154431	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_6LU4891_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6LU4891.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	43c4b9c2289088da83c44e3f76853512	150		Illumina					UPN1070_6LU4891_guth_na_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_6LU4891_guth_na_Mseq_R2_001.fastq.gz	phs002504::6LU4891				['phs002504']	['/programs/phs002504']												dg.4DFC/80c10331-e195-425a-a833-77ae1c6ce185	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN1070_6LU4891_guth_na_Mseq_R2_001.fastq.gz	2546109848	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_6LU4891_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU4891.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	d8c7520322b17007479aa7ccd0fc0b56	150		Illumina					UPN1070_6LU4891_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_6LU4891_guth_na_PG_R1_001.fastq.gz	phs002504::6LU4891				['phs002504']	['/programs/phs002504']												dg.4DFC/1526e7f6-e6ea-4670-9deb-028dbf306549	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN1070_6LU4891_guth_na_PG_R1_001.fastq.gz	582541256	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_6LU4891_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		6LU4891.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	00b88e42a6b2aa1a618cd24e6aa40a84	150		Illumina					UPN1070_6LU4891_guth_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_6LU4891_guth_na_PG_R2_001.fastq.gz	phs002504::6LU4891				['phs002504']	['/programs/phs002504']												dg.4DFC/4065bb5d-097b-41c6-82a9-879412731374	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN1070_6LU4891_guth_na_PG_R2_001.fastq.gz	686798867	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_6LU4891_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		6LU4891.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	869603d5c69539bf5c35461042aa8adf	150		Illumina					UPN1070_6LU4891_guth_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_HM1567_Dx_pb_Mseq_R1_001.fastq.gz	phs002504::HM1567				['phs002504']	['/programs/phs002504']												dg.4DFC/6970bc07-5247-4e39-9d79-4a0b8a6bb407	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN1070_HM1567_Dx_pb_Mseq_R1_001.fastq.gz	2978868206	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_HM1567_Dx_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM1567.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	8639985626de28d9c8fd76f0719647b0	150		Illumina					UPN1070_HM1567_Dx_pb_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN1070_HM1567_Dx_pb_Mseq_R2_001.fastq.gz	phs002504::HM1567				['phs002504']	['/programs/phs002504']												dg.4DFC/de2e6612-4ccb-4e35-b8c2-58cf11e6d0d9	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN1070_HM1567_Dx_pb_Mseq_R2_001.fastq.gz	3139018765	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1070_HM1567_Dx_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM1567.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	9253680eed5a033a210f5a95cad9cfe7	150		Illumina					UPN1070_HM1567_Dx_pb_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
