reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a178ec2-d257-11ee-ab93-87865ee2378a	dg.4DFC/5a178ec2-d257-11ee-ab93-87865ee2378a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a17b3c0-d257-11ee-8349-4b9d2c4ddbd7	dg.4DFC/5a17b3c0-d257-11ee-8349-4b9d2c4ddbd7
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a17d774-d257-11ee-87cd-978489a28ade	dg.4DFC/5a17d774-d257-11ee-87cd-978489a28ade
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a17fc0e-d257-11ee-b34e-3fa59ebd55cf	dg.4DFC/5a17fc0e-d257-11ee-b34e-3fa59ebd55cf
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a18210c-d257-11ee-8f41-03d9970a1ab4	dg.4DFC/5a18210c-d257-11ee-8f41-03d9970a1ab4
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1845d8-d257-11ee-8e5f-3701cb95b4a1	dg.4DFC/5a1845d8-d257-11ee-8e5f-3701cb95b4a1
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1869dc-d257-11ee-a943-732cfbb630f1	dg.4DFC/5a1869dc-d257-11ee-a943-732cfbb630f1
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a189024-d257-11ee-b41c-a351e25b5b9a	dg.4DFC/5a189024-d257-11ee-b41c-a351e25b5b9a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a18b3d8-d257-11ee-a0f3-d7c420f8d7ac	dg.4DFC/5a18b3d8-d257-11ee-a0f3-d7c420f8d7ac
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a18d854-d257-11ee-8c1c-f7ce39e70071	dg.4DFC/5a18d854-d257-11ee-8c1c-f7ce39e70071
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a18fbe0-d257-11ee-a542-63054d78bb90	dg.4DFC/5a18fbe0-d257-11ee-a542-63054d78bb90
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a19202a-d257-11ee-95bd-b778f40e480b	dg.4DFC/5a19202a-d257-11ee-95bd-b778f40e480b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a19482a-d257-11ee-8f9d-e76efd89b3c6	dg.4DFC/5a19482a-d257-11ee-8f9d-e76efd89b3c6
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a196bfc-d257-11ee-a50e-c71e471c1d05	dg.4DFC/5a196bfc-d257-11ee-a50e-c71e471c1d05
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1990fa-d257-11ee-9142-573a9d73bc1d	dg.4DFC/5a1990fa-d257-11ee-9142-573a9d73bc1d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a19ba12-d257-11ee-b2ba-6ff88e08d3dc	dg.4DFC/5a19ba12-d257-11ee-b2ba-6ff88e08d3dc
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a19de16-d257-11ee-b7bc-633533827b68	dg.4DFC/5a19de16-d257-11ee-b7bc-633533827b68
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1a0206-d257-11ee-80f8-3b5fd8bfb514	dg.4DFC/5a1a0206-d257-11ee-80f8-3b5fd8bfb514
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1a25f6-d257-11ee-b451-87adbb0c65e0	dg.4DFC/5a1a25f6-d257-11ee-b451-87adbb0c65e0
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1a4aea-d257-11ee-90ad-e729d267c40a	dg.4DFC/5a1a4aea-d257-11ee-90ad-e729d267c40a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1a7114-d257-11ee-b00a-43859d328eef	dg.4DFC/5a1a7114-d257-11ee-b00a-43859d328eef
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1a94be-d257-11ee-9b8f-4f50de08d4d8	dg.4DFC/5a1a94be-d257-11ee-9b8f-4f50de08d4d8
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1ab8ae-d257-11ee-9d5a-1fca5b152c44	dg.4DFC/5a1ab8ae-d257-11ee-9d5a-1fca5b152c44
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1adcda-d257-11ee-833b-3bc01c4d9ae7	dg.4DFC/5a1adcda-d257-11ee-833b-3bc01c4d9ae7
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1b0110-d257-11ee-b36b-fbe67ab5372e	dg.4DFC/5a1b0110-d257-11ee-b36b-fbe67ab5372e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1b25b4-d257-11ee-8dff-5fefdd1c9f8e	dg.4DFC/5a1b25b4-d257-11ee-8dff-5fefdd1c9f8e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1b4a6c-d257-11ee-88f7-f7befed50bb4	dg.4DFC/5a1b4a6c-d257-11ee-88f7-f7befed50bb4
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1b6e16-d257-11ee-a401-37f6fa91b87a	dg.4DFC/5a1b6e16-d257-11ee-a401-37f6fa91b87a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1b92ba-d257-11ee-8f3e-33870c070dae	dg.4DFC/5a1b92ba-d257-11ee-8f3e-33870c070dae
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1bb6be-d257-11ee-8cbe-bb302695dc6a	dg.4DFC/5a1bb6be-d257-11ee-8cbe-bb302695dc6a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1bda72-d257-11ee-a4bf-0308302f23fb	dg.4DFC/5a1bda72-d257-11ee-a4bf-0308302f23fb
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1bfeee-d257-11ee-bf52-733664cd04c9	dg.4DFC/5a1bfeee-d257-11ee-bf52-733664cd04c9
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1c282e-d257-11ee-98c3-b37c95e2b46c	dg.4DFC/5a1c282e-d257-11ee-98c3-b37c95e2b46c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1c4c3c-d257-11ee-be50-83e259cbb298	dg.4DFC/5a1c4c3c-d257-11ee-be50-83e259cbb298
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1c7126-d257-11ee-85b4-f39282968120	dg.4DFC/5a1c7126-d257-11ee-85b4-f39282968120
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1c9598-d257-11ee-9956-37e88d73bb64	dg.4DFC/5a1c9598-d257-11ee-9956-37e88d73bb64
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1cb9b0-d257-11ee-a5e5-938287cb4484	dg.4DFC/5a1cb9b0-d257-11ee-a5e5-938287cb4484
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1ce2d2-d257-11ee-b1f7-e796fe21098e	dg.4DFC/5a1ce2d2-d257-11ee-b1f7-e796fe21098e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1d0816-d257-11ee-b23c-0f2973549e30	dg.4DFC/5a1d0816-d257-11ee-b23c-0f2973549e30
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1d2cc4-d257-11ee-bb0b-ffd9bfc502ec	dg.4DFC/5a1d2cc4-d257-11ee-bb0b-ffd9bfc502ec
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1d508c-d257-11ee-8f49-2b3bf7c90cdb	dg.4DFC/5a1d508c-d257-11ee-8f49-2b3bf7c90cdb
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1d7684-d257-11ee-836e-f7b853453bfb	dg.4DFC/5a1d7684-d257-11ee-836e-f7b853453bfb
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1d9ad8-d257-11ee-bb7e-db5604aabb8c	dg.4DFC/5a1d9ad8-d257-11ee-bb7e-db5604aabb8c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1dbfea-d257-11ee-95af-376e459a12c6	dg.4DFC/5a1dbfea-d257-11ee-95af-376e459a12c6
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1de5ec-d257-11ee-aafe-17df4338d9b8	dg.4DFC/5a1de5ec-d257-11ee-aafe-17df4338d9b8
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1e0b30-d257-11ee-8102-83c4b10e81ac	dg.4DFC/5a1e0b30-d257-11ee-8102-83c4b10e81ac
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1e3038-d257-11ee-b359-83ac33a01f0c	dg.4DFC/5a1e3038-d257-11ee-b359-83ac33a01f0c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1e5496-d257-11ee-855f-0b7a6c714028	dg.4DFC/5a1e5496-d257-11ee-855f-0b7a6c714028
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1e78fe-d257-11ee-900a-efd2e2aeace0	dg.4DFC/5a1e78fe-d257-11ee-900a-efd2e2aeace0
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1e9df2-d257-11ee-8dde-a74bb6486d0c	dg.4DFC/5a1e9df2-d257-11ee-8dde-a74bb6486d0c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1ec174-d257-11ee-9b6b-1f9cf2812be3	dg.4DFC/5a1ec174-d257-11ee-9b6b-1f9cf2812be3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1ee546-d257-11ee-9eec-1f5a687d8cec	dg.4DFC/5a1ee546-d257-11ee-9eec-1f5a687d8cec
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1f0940-d257-11ee-965d-07405f1c55fc	dg.4DFC/5a1f0940-d257-11ee-965d-07405f1c55fc
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1f2d08-d257-11ee-89a8-cf0589137459	dg.4DFC/5a1f2d08-d257-11ee-89a8-cf0589137459
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1f524c-d257-11ee-8aa2-a39ca92ec6db	dg.4DFC/5a1f524c-d257-11ee-8aa2-a39ca92ec6db
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1f75ec-d257-11ee-ae91-d78e8680a9e1	dg.4DFC/5a1f75ec-d257-11ee-ae91-d78e8680a9e1
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1f99fa-d257-11ee-9f09-6b4c6febadac	dg.4DFC/5a1f99fa-d257-11ee-9f09-6b4c6febadac
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1fbe8a-d257-11ee-8d3b-fbde52399349	dg.4DFC/5a1fbe8a-d257-11ee-8d3b-fbde52399349
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a1fe2e8-d257-11ee-89e1-bf4d991fe687	dg.4DFC/5a1fe2e8-d257-11ee-89e1-bf4d991fe687
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a20078c-d257-11ee-ae7b-a3ee2f688c2a	dg.4DFC/5a20078c-d257-11ee-ae7b-a3ee2f688c2a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a202cee-d257-11ee-ab5e-7b9de49d63a4	dg.4DFC/5a202cee-d257-11ee-ab5e-7b9de49d63a4
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a205098-d257-11ee-8433-af2dc36cb59f	dg.4DFC/5a205098-d257-11ee-8433-af2dc36cb59f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a2074c4-d257-11ee-a5ee-1bf77f3394a2	dg.4DFC/5a2074c4-d257-11ee-a5ee-1bf77f3394a2
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a209878-d257-11ee-aa1a-93b09b60b8e1	dg.4DFC/5a209878-d257-11ee-aa1a-93b09b60b8e1
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a20bbc8-d257-11ee-9ffc-4fbe6b81e298	dg.4DFC/5a20bbc8-d257-11ee-9ffc-4fbe6b81e298
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a20dfea-d257-11ee-a81f-2beb6b494e31	dg.4DFC/5a20dfea-d257-11ee-a81f-2beb6b494e31
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a210394-d257-11ee-9e73-d3bf3c5c353f	dg.4DFC/5a210394-d257-11ee-9e73-d3bf3c5c353f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a212a86-d257-11ee-923b-c7d847dbb920	dg.4DFC/5a212a86-d257-11ee-923b-c7d847dbb920
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a214eb2-d257-11ee-9595-0b7b84ec6f66	dg.4DFC/5a214eb2-d257-11ee-9595-0b7b84ec6f66
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a217388-d257-11ee-a2d3-87bf3877549e	dg.4DFC/5a217388-d257-11ee-a2d3-87bf3877549e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a219732-d257-11ee-ae1c-27ce8057f221	dg.4DFC/5a219732-d257-11ee-ae1c-27ce8057f221
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a21bbb8-d257-11ee-92c5-5f495cb5bdd3	dg.4DFC/5a21bbb8-d257-11ee-92c5-5f495cb5bdd3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a21df30-d257-11ee-882f-6f240cb1e94a	dg.4DFC/5a21df30-d257-11ee-882f-6f240cb1e94a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a22032a-d257-11ee-b979-036d087557da	dg.4DFC/5a22032a-d257-11ee-b979-036d087557da
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a222666-d257-11ee-8f63-338303e4a4d2	dg.4DFC/5a222666-d257-11ee-8f63-338303e4a4d2
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a224fd8-d257-11ee-84af-377450a9d4b6	dg.4DFC/5a224fd8-d257-11ee-84af-377450a9d4b6
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a2273aa-d257-11ee-b859-1b023dddc9ea	dg.4DFC/5a2273aa-d257-11ee-b859-1b023dddc9ea
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a22970e-d257-11ee-b69a-436a3c432124	dg.4DFC/5a22970e-d257-11ee-b69a-436a3c432124
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a22bb08-d257-11ee-9cf7-37cb58342367	dg.4DFC/5a22bb08-d257-11ee-9cf7-37cb58342367
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a22dfd4-d257-11ee-891b-cf333c1af9c3	dg.4DFC/5a22dfd4-d257-11ee-891b-cf333c1af9c3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a2304aa-d257-11ee-aef8-0fa46431b23c	dg.4DFC/5a2304aa-d257-11ee-aef8-0fa46431b23c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a23294e-d257-11ee-86ee-1344e5bd74c9	dg.4DFC/5a23294e-d257-11ee-86ee-1344e5bd74c9
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a234d2a-d257-11ee-92f7-1fe486829f4b	dg.4DFC/5a234d2a-d257-11ee-92f7-1fe486829f4b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a2370fc-d257-11ee-8617-ffa183d84b0a	dg.4DFC/5a2370fc-d257-11ee-8617-ffa183d84b0a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a2398fc-d257-11ee-a0ce-af2d25565a18	dg.4DFC/5a2398fc-d257-11ee-a0ce-af2d25565a18
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a23bc4c-d257-11ee-929b-037e1d6c2e63	dg.4DFC/5a23bc4c-d257-11ee-929b-037e1d6c2e63
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a23e000-d257-11ee-b918-e7601959e467	dg.4DFC/5a23e000-d257-11ee-b918-e7601959e467
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a24033c-d257-11ee-b27a-8bfe6c869f40	dg.4DFC/5a24033c-d257-11ee-b27a-8bfe6c869f40
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a242b96-d257-11ee-aa6d-23e9ecc78952	dg.4DFC/5a242b96-d257-11ee-aa6d-23e9ecc78952
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a244f40-d257-11ee-831b-1f5b47b16d41	dg.4DFC/5a244f40-d257-11ee-831b-1f5b47b16d41
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a24740c-d257-11ee-8bde-a797f20f5d72	dg.4DFC/5a24740c-d257-11ee-8bde-a797f20f5d72
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a24a062-d257-11ee-a0e4-036036a0173f	dg.4DFC/5a24a062-d257-11ee-a0e4-036036a0173f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a24c56a-d257-11ee-9ca3-9b3225ffc0ae	dg.4DFC/5a24c56a-d257-11ee-9ca3-9b3225ffc0ae
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a24e93c-d257-11ee-8402-1b6d95f27b28	dg.4DFC/5a24e93c-d257-11ee-8402-1b6d95f27b28
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Poly-A Enriched Genomic Librar	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5a250dea-d257-11ee-9f1e-830ba42a2f2a	dg.4DFC/5a250dea-d257-11ee-9f1e-830ba42a2f2a
